Q_ID,action,dataset,llm,?A1=A2,?A1=A3+A4,?A1>A3,?A1>A4,?A3∅A4,J(A1-A2),J(A1-A34),J(A1-A1*),J(A1-A1**),Q1,Q2,Q3,Q4,A1,A2,A3,A4,A1*,A1**,A1_empty_ratio,A2_empty_ratio,A3_empty_ratio,A4_empty_ratio
138,fixing,spinach,gpt-4.1-nano-2025-04-14,0,0,0,0,1,0.0,0.0,0.0,0.0,Which books by Kerouac were published by Viking Press?,What books written by Kerouac were released through Viking Press?,Which books by Kerouac were published posthumously by Viking Press?,Which books by Kerouac were published during his lifetime by Viking Press?,[],"['""On the Road""', 'On the basis of my training data, Jack Kerouac\'s books published by Viking Press include ""On the Road"" and ""The Dharma Bunks.""', '""The Dharma Bunks""']","['""Desolation Angels""', 'The novels by Jack Kerouac that were published posthumously by Viking Press include ""Big Sur"" and ""Desolation Angels""', '""Big Sur""']","['The Unknown Kerouac', 'The Haunted Life', 'The Dharma Bunks', 'The Scripture of the Golden Eternity', 'On the Road', 'The Subterraneans', 'Big Sur', 'The Visions of Cody', 'The Sea is My Brother', 'Desolation Angels']",[],[],1,0,0,0
138,fixing,spinach,gpt-4o,0,0,1,0,1,0.0,0.1667,0.0,0.0,Which books by Kerouac were published by Viking Press?,What books written by Kerouac were released through Viking Press?,Which books by Kerouac were published posthumously by Viking Press?,Which books by Kerouac were published during his lifetime by Viking Press?,"['""idk""']",[],"['""idk""']","['The Dharma Bums', 'On the Road', 'Big Sur', 'Lonesome Traveler', 'Desolation Angels']","['The Dharma Bums', 'On the Road', 'Big Sur', 'Lonesome Traveler', 'Desolation Angels']",[],0,1,0,0
138,wikidata,spinach,gpt-4.1-2025-04-14,1,0,0,1,0,1.0,0.6154,0.0,0.0,Which books by Kerouac were published by Viking Press?,What books written by Kerouac were released through Viking Press?,Which books by Kerouac were published posthumously by Viking Press?,Which books by Kerouac were published during his lifetime by Viking Press?,"['Doctor Sax', 'Maggie Cassidy', 'The Dharma Bums', 'Vanity of Duluoz', 'On the Road', 'Big Sur', 'Satori in Paris', 'Tristessa', 'Lonesome Traveler', 'Desolation Angels']","['Doctor Sax', 'Maggie Cassidy', 'The Dharma Bums', 'Vanity of Duluoz', 'On the Road', 'Big Sur', 'Satori in Paris', 'Tristessa', 'Lonesome Traveler', 'Desolation Angels']","['Vanity of Duluoz', 'Visions of Cody', 'Pic', 'Book of Dreams', 'Desolation Angels']","['Doctor Sax', 'Maggie Cassidy', 'The Dharma Bums', 'On the Road', 'Tristessa', 'Lonesome Traveler', 'Desolation Angels']",[],[],0,0,0,0
138,wikidata,spinach,gpt-4.1-mini-2025-04-14,1,0,0,0,1,1.0,0.2222,0.0,0.0,Which books by Kerouac were published by Viking Press?,What books written by Kerouac were released through Viking Press?,Which books by Kerouac were published posthumously by Viking Press?,Which books by Kerouac were published during his lifetime by Viking Press?,"['On the Road', 'The Subterraneans', 'The Dharma Bums']","['On the Road', 'The Subterraneans', 'The Dharma Bums']","['Book of Dreams', 'Visions of Cody']","['Doctor Sax', 'Maggie Cassidy', 'On the Road', 'The Subterraneans', 'Tristessa', 'The Town and the City']",[],[],0,0,0,0
138,wikidata,spinach,gpt-4.1-nano-2025-04-14,1,0,0,1,1,1.0,0.75,0.0,0.0,Which books by Kerouac were published by Viking Press?,What books written by Kerouac were released through Viking Press?,Which books by Kerouac were published posthumously by Viking Press?,Which books by Kerouac were published during his lifetime by Viking Press?,"['On the Road', 'Big Sur', 'The Dharma Bunks']","['On the Road', 'Big Sur', 'The Dharma Bunks']","['Big Sur', 'The Haunted Life']","['On the Road', 'The Dharma Bunks']",[],[],0,0,0,0
138,wikidata,spinach,gpt-4o,1,1,1,1,1,0.0,0.0,0.0,0.0,Which books by Kerouac were published by Viking Press?,What books written by Kerouac were released through Viking Press?,Which books by Kerouac were published posthumously by Viking Press?,Which books by Kerouac were published during his lifetime by Viking Press?,[],[],[],[],[],[],1,1,1,1
138,wikidata,spinach,o3,0,0,0,1,1,0.3333,0.3333,0.0,0.0,Which books by Kerouac were published by Viking Press?,What books written by Kerouac were released through Viking Press?,Which books by Kerouac were published posthumously by Viking Press?,Which books by Kerouac were published during his lifetime by Viking Press?,"['On the Road', 'The Dharma Bums']","['Windblown World: The Journals of Jack Kerouac, 1947–1954', 'On the Road: The Original Scroll', 'The Dharma Bums', 'Atop an Underwood: Early Stories and Other Writings', 'Some of the Dharma', 'On the Road']","['Jack Kerouac: Selected Letters, 1957–1969', 'Some of the Dharma', 'Atop an Underwood', 'Jack Kerouac: Selected Letters, 1940–1956']","['On the Road', 'The Dharma Bums']",[],[],0,0,0,0
138,zero-shot,spinach,gpt-4.1-2025-04-14,1,0,0,1,1,1.0,0.7273,0.0,0.0,Which books by Kerouac were published by Viking Press?,What books written by Kerouac were released through Viking Press?,Which books by Kerouac were published posthumously by Viking Press?,Which books by Kerouac were published during his lifetime by Viking Press?,"['Doctor Sax', 'Maggie Cassidy', 'The Dharma Bums', 'Vanity of Duluoz', 'On the Road', 'Satori in Paris', 'Tristessa', 'Lonesome Traveler', 'Desolation Angels']","['Doctor Sax', 'Maggie Cassidy', 'The Dharma Bums', 'Vanity of Duluoz', 'On the Road', 'Satori in Paris', 'Tristessa', 'Lonesome Traveler', 'Desolation Angels']","['Pic', 'Vanity of Duluoz', 'Visions of Cody']","['Doctor Sax', 'Maggie Cassidy', 'The Dharma Bums', 'On the Road', 'Tristessa', 'Lonesome Traveler', 'Desolation Angels']",[],[],0,0,0,0
138,zero-shot,spinach,gpt-4.1-mini-2025-04-14,0,0,0,0,0,0.2,0.1667,0.0,0.0,Which books by Kerouac were published by Viking Press?,What books written by Kerouac were released through Viking Press?,Which books by Kerouac were published posthumously by Viking Press?,Which books by Kerouac were published during his lifetime by Viking Press?,"['On the Road', 'The Town and the City']","['On the Road', 'The Subterraneans', 'Doctor Sax', 'Maggie Cassidy']","['Big Sur', 'Book of Dreams', 'Visions of Cody']","['Doctor Sax', 'Maggie Cassidy', 'The Dharma Bums', 'On the Road', 'The Subterraneans', 'Big Sur', 'Tristessa', 'The Town and the City', 'Lonesome Traveler', 'Desolation Angels']",[],[],0,0,0,0
138,zero-shot,spinach,gpt-4.1-nano-2025-04-14,1,0,0,1,1,1.0,0.5,0.0,0.0,Which books by Kerouac were published by Viking Press?,What books written by Kerouac were released through Viking Press?,Which books by Kerouac were published posthumously by Viking Press?,Which books by Kerouac were published during his lifetime by Viking Press?,"['On the Road', 'The Dharma Bunks']","['On the Road', 'The Dharma Bunks']","['Big Sur', 'Desolation Angels']","['On the Road', 'The Dharma Bunks']",[],[],0,0,0,0
138,zero-shot,spinach,gpt-4o,1,0,1,0,1,1.0,0.5,0.0,0.0,Which books by Kerouac were published by Viking Press?,What books written by Kerouac were released through Viking Press?,Which books by Kerouac were published posthumously by Viking Press?,Which books by Kerouac were published during his lifetime by Viking Press?,"['The Dharma Bums', 'Vanity of Duluoz', 'On the Road', 'Big Sur', 'Desolation Angels']","['The Dharma Bums', 'Vanity of Duluoz', 'On the Road', 'Big Sur', 'Desolation Angels']",[],"['Maggie Cassidy', 'The Dharma Bums', 'On the Road', 'Big Sur', 'Tristessa', 'Lonesome Traveler', 'Desolation Angels']",[],[],0,0,1,0
138,zero-shot,spinach,o3,1,0,0,1,1,1.0,0.3333,0.0,0.0,Which books by Kerouac were published by Viking Press?,What books written by Kerouac were released through Viking Press?,Which books by Kerouac were published posthumously by Viking Press?,Which books by Kerouac were published during his lifetime by Viking Press?,"['On the Road', 'The Dharma Bums']","['On the Road', 'The Dharma Bums']","['Some of the Dharma', 'Atop an Underwood: Early Stories and Other Writings', 'The Portable Jack Kerouac', 'Windblown World: The Journals of Jack Kerouac 1947–1954']","['On the Road', 'The Dharma Bums']",[],[],0,0,0,0
139,classification,spinach,gpt-4.1-mini-2025-04-14,0,1,1,1,1,0.6667,1.0,1.0,0.6667,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,"['Runaway Bride', 'Pretty Woman']","[""America's Sweethearts"", 'Runaway Bride', 'Pretty Woman']",['Pretty Woman'],['Runaway Bride'],"['Runaway Bride', 'Pretty Woman']","[""America's Sweethearts"", 'Runaway Bride', 'Pretty Woman']",0,0,0,0
139,classification,spinach,gpt-4.1-nano-2025-04-14,1,1,1,1,1,0.0,0.0,0.0,0.0,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,[],[],[],[],[],[],1,1,1,1
139,fixing,spinach,gpt-4.1-2025-04-14,1,1,1,1,1,1.0,1.0,1.0,1.0,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,"['Runaway Bride', 'Pretty Woman']","['Runaway Bride', 'Pretty Woman']",['Pretty Woman'],['Runaway Bride'],"['Runaway Bride', 'Pretty Woman']","['Runaway Bride', 'Pretty Woman']",0,0,0,0
139,fixing,spinach,gpt-4.1-mini-2025-04-14,1,1,1,1,1,1.0,1.0,1.0,1.0,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,"['The Mexican', 'Runaway Bride', 'Pretty Woman']","['The Mexican', 'Runaway Bride', 'Pretty Woman']",['Pretty Woman'],"['The Mexican', 'Runaway Bride']","['The Mexican', 'Runaway Bride', 'Pretty Woman']","['The Mexican', 'Runaway Bride', 'Pretty Woman']",0,0,0,0
139,fixing,spinach,gpt-4.1-nano-2025-04-14,1,1,1,1,0,1.0,1.0,1.0,0.3333,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,"['Runaway Bride', 'Pretty Woman']","['Runaway Bride', 'Pretty Woman']","['Runaway Bride', 'Pretty Woman']",['Runaway Bride'],"['Runaway Bride', 'Pretty Woman']","['Runaway Bride', 'The Mothman Prophecies', 'The Dinner', 'Pretty Woman', 'The Cotton Club', 'Chicago']",0,0,0,0
139,wikidata,spinach,gpt-4.1-2025-04-14,1,1,1,1,1,1.0,1.0,0.0,0.0,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,"['Runaway Bride', 'Pretty Woman']","['Runaway Bride', 'Pretty Woman']","['Runaway Bride', 'Pretty Woman']",[],[],[],0,0,0,1
139,wikidata,spinach,gpt-4.1-mini-2025-04-14,0,0,1,0,1,0.5,0.5,0.0,0.0,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,['Pretty Woman'],"['Runaway Bride', 'Pretty Woman']",['Pretty Woman'],['Runaway Bride'],[],[],0,0,0,0
139,wikidata,spinach,gpt-4.1-nano-2025-04-14,0,1,1,1,0,0.5,1.0,0.0,0.0,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,"['Runaway Bride', 'Pretty Woman']",['Pretty Woman'],['Pretty Woman'],"['Runaway Bride', 'Pretty Woman']",[],[],0,0,0,0
139,wikidata,spinach,gpt-4o,0,0,1,1,1,0.0,0.0,0.0,0.0,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,"['Pretty Woman (Q180625)', 'Runaway Bride (Q180626)']","['Runaway Bride (Q188995)', 'Pretty Woman (Q188871)']",[],[],[],[],0,0,1,1
139,wikidata,spinach,o3,1,1,1,1,1,1.0,1.0,0.0,0.0,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,"['Runaway Bride', 'Pretty Woman']","['Runaway Bride', 'Pretty Woman']",['Pretty Woman'],['Runaway Bride'],[],[],0,0,0,0
139,zero-shot,spinach,gpt-4.1-2025-04-14,1,1,1,1,1,1.0,1.0,0.0,0.0,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,"['Runaway Bride', 'Pretty Woman']","['Runaway Bride', 'Pretty Woman']","['Runaway Bride', 'Pretty Woman']",[],[],[],0,0,0,1
139,zero-shot,spinach,gpt-4.1-mini-2025-04-14,1,1,1,1,0,1.0,1.0,0.0,0.0,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,"['Runaway Bride', 'Pretty Woman']","['Runaway Bride', 'Pretty Woman']",['Pretty Woman'],"['Runaway Bride', 'Pretty Woman']",[],[],0,0,0,0
139,zero-shot,spinach,gpt-4.1-nano-2025-04-14,1,0,0,0,0,1.0,0.5,0.0,0.0,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,['Pretty Woman'],['Pretty Woman'],['Runaway Bride'],"['Runaway Bride', 'Pretty Woman']",[],[],0,0,0,0
139,zero-shot,spinach,gpt-4o,0,0,0,1,1,0.0,0.0,0.0,0.0,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,"['Runaway Bride', 'Pretty Woman']","['Runaway Bride (1999)', 'Pretty Woman (1990)']",['Pretty Woman (1990)'],[],[],[],0,0,0,1
139,zero-shot,spinach,o3,1,1,1,1,1,1.0,1.0,0.0,0.0,In which films did both Julia Roberts and Richard Gere play?,What movies have Julia Roberts and Richard Gere starred in together?,In which films did both Julia Roberts and Richard Gere play before 1995?,In which films did both Julia Roberts and Richard Gere play since 1995?,"['Runaway Bride', 'Pretty Woman']","['Runaway Bride', 'Pretty Woman']",['Pretty Woman'],['Runaway Bride'],[],[],0,0,0,0
14,classification,spinach,gpt-4.1-2025-04-14,0,0,1,0,1,0.1875,0.6,0.6,0.1875,What albums has Atif Aslam appeared in?,Which albums feature Atif Aslam?,What solo albums has Atif Aslam released?,What non-solo albums has Atif Aslam contributed to?,"['Meri Kahani', 'Doorie', 'Jal Pari']","['Tera Ban Jaunga', 'Meri Kahani', 'Tiger Zinda Hai', 'Race', 'Jal Pari', 'Tera Hone Laga Hoon', 'Ajab Prem Ki Ghazab Kahani', 'Race 2', 'Marjaavaan', 'Love Aaj Kal', 'Badlapur', 'Kismat Konnection', 'Kabir Singh', 'Baaghi 2', 'Doorie', 'Prince']","['Meri Kahani', 'Doorie', 'Jal Pari']","['Coke Studio Sessions', 'Various Bollywood film soundtracks']","['Meri Kahani', 'Coke Studio Sessions', 'Jal Pari', 'Doorie', 'Various Bollywood film soundtracks']","['Tera Ban Jaunga', 'Meri Kahani', 'Tiger Zinda Hai', 'Race', 'Jal Pari', 'Tera Hone Laga Hoon', 'Ajab Prem Ki Ghazab Kahani', 'Race 2', 'Marjaavaan', 'Love Aaj Kal', 'Badlapur', 'Kismat Konnection', 'Kabir Singh', 'Baaghi 2', 'Doorie', 'Prince']",0,0,0,0
14,classification,spinach,gpt-4.1-mini-2025-04-14,0,0,1,1,1,0.0,0.625,0.0,0.0,What albums has Atif Aslam appeared in?,Which albums feature Atif Aslam?,What solo albums has Atif Aslam released?,What non-solo albums has Atif Aslam contributed to?,"['Meri Kahani Special Edition', 'Atif Aslam', 'Meri Kahani', 'Doorie Deluxe Edition', 'Jal Pari', 'Tera Hone Laga Hoon', 'Doorie', 'Baatain']",[],"['Meri Kahani Special Edition', 'Meri Kahani', 'Doorie Deluxe Edition', 'Jal Pari', 'Doorie']",[],[],[],0,1,0,1
14,classification,spinach,gpt-4.1-nano-2025-04-14,1,1,1,1,1,0.0,0.0,0.0,0.0,What albums has Atif Aslam appeared in?,Which albums feature Atif Aslam?,What solo albums has Atif Aslam released?,What non-solo albums has Atif Aslam contributed to?,[],[],[],[],[],[],1,1,1,1
14,fixing,spinach,gpt-4.1-2025-04-14,1,0,1,0,1,1.0,0.75,1.0,1.0,What albums has Atif Aslam appeared in?,Which albums feature Atif Aslam?,What solo albums has Atif Aslam released?,What non-solo albums has Atif Aslam contributed to?,"['Meri Kahani', 'Doorie', 'Jal Pari']","['Meri Kahani', 'Doorie', 'Jal Pari']","['Meri Kahani', 'Doorie', 'Jal Pari']",['Jal'],"['Meri Kahani', 'Doorie', 'Jal Pari']","['Meri Kahani', 'Doorie', 'Jal Pari']",0,0,0,0
14,fixing,spinach,gpt-4.1-mini-2025-04-14,0,0,1,0,1,0.7,0.7,0.7,0.7,What albums has Atif Aslam appeared in?,Which albums feature Atif Aslam?,What solo albums has Atif Aslam released?,What non-solo albums has Atif Aslam contributed to?,"['Meri Kahani', 'Bol', 'Aadat', 'Woh Lamhe', 'Tere Bin', 'Bulleya', 'Jal Pari', 'Jeene Laga Hoon', 'Baarishein', 'Rockstar', 'Tera Ban Jaunga', 'Atif Aslam Unplugged', 'Dil Diyan Gallan', 'Tere Bin Nahi Laage', 'Tajdar-e-Haram', 'Doorie Reloaded', 'Pehli Nazar Mein', 'Tera Hone Laga Hoon', 'Doorie']","['Aadat', 'Woh Lamhe', 'Meri Kahani', 'Khuda Jaane', 'Baarishein', 'Tere Bin', 'Bulleya', 'Jal Pari', 'Jeene Laga Hoon', 'Tajdar-e-Haram', 'Bol', 'Pehli Nazar Mein', 'Tera Hone Laga Hoon', 'Rockstar', 'Doorie']","['Meri Kahani', 'Doorie', 'Jal Pari']","['Aadat', 'Woh Lamhe', 'Baarishein', 'Khuda Jaane', 'Tere Bin', 'Bulleya', 'Tajdar-e-Haram', 'Bol', 'Pehli Nazar Mein', 'Tera Hone Laga Hoon', 'Rockstar', 'Jeene Laga Hoon']","['Aadat', 'Woh Lamhe', 'Meri Kahani', 'Khuda Jaane', 'Baarishein', 'Tere Bin', 'Bulleya', 'Jal Pari', 'Jeene Laga Hoon', 'Tajdar-e-Haram', 'Bol', 'Pehli Nazar Mein', 'Tera Hone Laga Hoon', 'Rockstar', 'Doorie']","['Aadat', 'Woh Lamhe', 'Meri Kahani', 'Khuda Jaane', 'Baarishein', 'Tere Bin', 'Bulleya', 'Jal Pari', 'Jeene Laga Hoon', 'Tajdar-e-Haram', 'Bol', 'Pehli Nazar Mein', 'Tera Hone Laga Hoon', 'Rockstar', 'Doorie']",0,0,0,0
