usparql	Q1	Q2	Q3	Q4	type	Q1Ans	Q2Ans	Q2SAns	Q4Ans	Q3Ans
no_usparql_2571	Which music albums contain the song Last Christmas?	On which music albums can the song Last Christmas be found?	Which music albums contain the song Last Christmas as an original track?	Which music albums contain the song Last Christmas as a cover track?	1	"['Music from the Edge of Heaven by Wham!', 'The Final by Wham!', 'Last Christmas: The Original Motion Picture Soundtrack by Various Artists', 'The Christmas Album by Wham! (reissues and compilations)', ""Now That's What I Call Christmas! by Various Artists (compilation album)"", 'The Best of Wham!: If You Were There... by Wham!']"	"['Music from the Edge of Heaven by Wham!', 'The Final by Wham!', 'Last Christmas: The Original Motion Picture Soundtrack', ""Now That's What I Call Christmas!"", 'The Christmas Album by Various Artists', 'The Best of Wham!: If You Were There...', 'Last Christmas (Single and various reissues and compilations)']"		"['A Very Special Christmas 3 by various artists', 'Wrapped in Red by Kelly Clarkson', 'Christmas by Michael Bublé', 'Merry Christmas by Mariah Carey (Japanese edition bonus track)', 'Christmas in the Sand by Colbie Caillat', 'Christmas with Friends by India Arie and Joe Sample', 'Christmas by Human Nature', 'Christmas by Kylie Minogue', 'Christmas by Glee Cast (Glee: The Music, The Christmas Album Volume 2)', 'Christmas by Ariana Grande (Christmas Kisses EP)', 'Christmas by Taylor Swift (The Taylor Swift Holiday Collection EP)', 'Christmas by Ashley Tisdale (Headstrong deluxe edition)', ""Christmas by Cascada (It's Christmas Time album)"", 'Christmas by Billie Piper (Walk of Life Japanese edition)']"	['Music from the Edge of Heaven by Wham!', 'The Final by Wham!']
no_usparql_2577	Give me all Swedish holidays (including public, regional, and unofficial holidays).	Can you provide a list of all public, regional, and unofficial holidays celebrated in Sweden?	Can you provide a list of all public, regional, and unofficial holidays celebrated in Sweden in March?	Can you provide a list of all public, regional, and unofficial holidays celebrated in Sweden in months other than March?		"[""New Year's Day"", 'Epiphany', 'Good Friday', 'Easter Sunday', 'Easter Monday', 'Walpurgis Night', ""International Workers' Day"", 'Ascension Day', 'Pentecost', 'National Day of Sweden', ""Midsummer's Eve"", ""Midsummer's Day"", ""All Saints' Day"", 'Christmas Eve', 'Christmas Day', 'Boxing Day', ""Saint Lucia's Day"", 'Twelfth Night', ""Father's Day"", ""Mother's Day"", ""Saint Knut's Day"", 'Fat Tuesday', ""Valentine's Day""]"	"[""New Year's Day"", 'Epiphany', 'Good Friday', 'Easter Sunday', 'Easter Monday', 'Walpurgis Night', 'May Day', 'Ascension Day', 'Pentecost', 'Swedish National Day', ""Midsummer's Eve"", ""Midsummer's Day"", ""All Saints' Day"", 'Christmas Eve', 'Christmas Day', 'Boxing Day', ""Saint Lucia's Day"", ""Father's Day"", ""Mother's Day"", 'Crayfish Party', 'Surströmming Premiere', 'Fat Tuesday', ""Saint Knut's Day"", 'Name Days', 'Sami National Day', ""Saint Martin's Day"", ""Saint John's Eve""]"		"[""New Year's Day"", 'Epiphany', 'Good Friday', 'Easter Sunday', 'Easter Monday', 'Walpurgis Night', ""International Workers' Day"", 'Ascension Day', 'Pentecost', 'National Day of Sweden', ""Midsummer's Eve"", ""Midsummer's Day"", ""All Saints' Day"", ""Saint Lucia's Day"", 'Christmas Eve', 'Christmas Day', 'Boxing Day', ""New Year's Eve"", ""Saint Knut's Day"", 'Fat Tuesday', ""Mother's Day"", ""Father's Day"", 'Crayfish Party', 'Surströmming Premiere']"	"[""Saint David's Day"", ""International Women's Day"", ""Saint Patrick's Day"", 'Vernal Equinox', ""Saint Joseph's Day"", 'Earth Hour']"
no_usparql_2579	List all the musicals with music by Leonard Bernstein.	Which musicals feature music composed by Leonard Bernstein?	List all the musicals with music by Leonard Bernstein that premiered before 1970.	List all the musicals with music by Leonard Bernstein that premiered on or after 1970.		['On the Town', 'Wonderful Town', 'Candide', 'West Side Story', 'Peter Pan', '1600 Pennsylvania Avenue']	['West Side Story', 'Candide', 'On the Town', 'Wonderful Town', 'Peter Pan', '1600 Pennsylvania Avenue']			['On the Town', 'Wonderful Town', 'Candide', 'West Side Story']
no_usparql_2582	Which writers studied in Istanbul?	Which writers were educated in Istanbul?	Which writers studied at Istanbul University?	Which writers studied in Istanbul but never in Istanbul University?		['Orhan Pamuk', 'Elif Shafak', 'Ahmet Hamdi Tanpinar', 'Yasar Kemal', 'Nazim Hikmet', 'Halide Edib Adivar', 'Sait Faik Abasiyanik', 'Oguz Atay']	['Orhan Pamuk', 'Elif Shafak', 'Ahmet Hamdi Tanpinar', 'Yasar Kemal', 'Nazim Hikmet', 'Halide Edib Adivar', 'Sait Faik Abasiyanik', 'Oguz Atay', 'Peyami Safa']			['Orhan Pamuk', 'Ahmet Hamdi Tanpinar', 'Yasar Kemal', 'Aziz Nesin', 'Attila Ilhan', 'Oya Baydar', 'Perihan Magden', 'Halide Edib Adivar', 'Sait Faik Abasiyanik', 'Cemal Sureya']
no_usparql_2583	Give me all Australian metalcore bands.	Can you provide a list of all metalcore bands from Australia?	Give me all Australian metalcore bands formed before 2010.	Give me all Australian metalcore bands formed on or after 2010.		['Parkway Drive', 'Northlane', 'The Amity Affliction', 'In Hearts Wake', 'Make Them Suffer', 'Polaris', 'Thy Art Is Murder', 'I Killed the Prom Queen', 'Buried in Verona', 'Hand of Mercy', 'Confession', 'Feed Her to the Sharks', 'Dream On Dreamer', 'Hellions', 'Ocean Grove', 'Void of Vision', 'Alpha Wolf', 'Sienna Skies', 'Storm the Sky', 'Belle Haven', 'Dealer', 'Gravemind', 'Justice for the Damned', 'The Brave', 'Twelve Foot Ninja']	['Parkway Drive', 'The Amity Affliction', 'Northlane', 'I Killed the Prom Queen', 'In Hearts Wake', 'Make Them Suffer', 'Polaris', 'Buried in Verona', 'Hand of Mercy', 'Confession', 'Feed Her to the Sharks', 'Dream On, Dreamer', 'Hellions', 'Void of Vision', 'Ocean Grove', 'Saviour', 'Alpha Wolf', 'Storm the Sky', 'Belle Haven', 'Dealer']		['Polaris', 'Alpha Wolf', 'Justice for the Damned', 'Void of Vision', 'Dealer', 'Gravemind', 'Diamond Construct', 'Thornhill', 'Windwaker']	['Parkway Drive', 'I Killed the Prom Queen', 'The Amity Affliction', 'Northlane', 'Confession', 'Buried in Verona', 'Feed Her to the Sharks', 'Hand of Mercy', 'In Hearts Wake', 'The Red Shore', 'Wish for Wings', 'House Vs. Hurricane', 'For All Eternity', 'Make Them Suffer']
no_usparql_2585	List all recognized types of eating disorders.	List all standard types of eating disorders.	List all recognized types of eating disorders that involve binge eating.	List all recognized types of eating disorders that do not involve binge eating.		['Anorexia nervosa', 'Bulimia nervosa', 'Binge eating disorder', 'Avoidant or restrictive food intake disorder', 'Pica', 'Rumination disorder', 'Other specified feeding or eating disorder', 'Unspecified feeding or eating disorder']	['Anorexia nervosa', 'Bulimia nervosa', 'Binge eating disorder', 'Avoidant or restrictive food intake disorder', 'Pica', 'Rumination disorder', 'Other specified feeding or eating disorder', 'Unspecified feeding or eating disorder']		['Anorexia nervosa', 'Avoidant or restrictive food intake disorder', 'Pica', 'Rumination disorder']	['Binge Eating Disorder', 'Bulimia Nervosa', 'Other Specified Feeding or Eating Disorder with binge eating episodes']
no_usparql_2590	Which U.S. states are entirely or partially in the Mountain Time Zone?	Which U.S. states are in the Mountain Time Zone either in whole or in part?	Which U.S. states are entirely in the Mountain Time Zone?	Which U.S. states are only partially in the Mountain Time Zone?		['Arizona', 'Colorado', 'Idaho', 'Kansas', 'Montana', 'Nebraska', 'New Mexico', 'North Dakota', 'Oregon', 'South Dakota', 'Texas', 'Utah', 'Wyoming']	['Arizona', 'Colorado', 'Idaho', 'Kansas', 'Montana', 'Nebraska', 'New Mexico', 'North Dakota', 'Oregon', 'South Dakota', 'Texas', 'Utah', 'Wyoming']		['Idaho', 'Oregon', 'Kansas', 'Nebraska', 'South Dakota', 'North Dakota', 'Texas', 'Nevada']	['Colorado', 'Wyoming', 'Montana', 'Utah', 'New Mexico']
no_usparql_2591	Give me all children's books written by Danielle Steel.	Can you provide a list of every children's book authored by Danielle Steel?	Give me all children's books written by Danielle Steel that were published before the year 1995.	Give me all children's books written by Danielle Steel that were published on or after the year 1995.		"[""Max and Martha: Martha's New Daddy"", 'Max and Martha: Max and the Babysitter', ""Max and Martha: Martha's Best Friend"", ""Max and Martha: Max's Daddy Goes to the Hospital"", ""Max and Martha: Martha's New Puppy"", 'Max and Martha: Max Runs Away', ""Max and Martha: Martha's Best Friend"", 'Pretty Minnie in Paris', 'Pretty Minnie in Hollywood']"	"[""Max and Martha: Martha's New Daddy"", 'Max and Martha: Max and the Babysitter', ""Max and Martha: Martha's Best Friend"", ""Max and Martha: Max's Daddy Goes to the Hospital"", ""Max and Martha: Martha's New Puppy"", 'Max and Martha: Max Runs Away', 'Max and Martha: Martha and Hilary and the Stranger', 'Max and Martha: Max and Martha and the Fun Fair', ""Freddie's Trip"", 'Pretty Minnie in Paris', 'Pretty Minnie in Hollywood']"		['Pretty Minnie in Paris', 'Pretty Minnie in Hollywood']	"[""Max and Martha: Martha's New Daddy"", 'Max and Martha: Max and the Babysitter', ""Max and Martha: Martha's Best Friend"", ""Max and Martha: Max's Daddy Goes to the Hospital"", ""Max and Martha: Martha's New Home"", 'Max and Martha: Max Runs Away', ""Max and Martha: Martha's New School"", 'Max and Martha: Max and Grandma and Grampa']"
no_usparql_2595	Which programming languages have been influenced by Perl?	What programming languages were influenced by Perl?	Which programming languages influenced by Perl are primarily scripting languages?	Which programming languages influenced by Perl are not primarily script languages?		['Python', 'Ruby', 'JavaScript', 'PHP', 'Raku', 'Julia', 'Swift']	['Python', 'Ruby', 'JavaScript', 'PHP', 'Raku', 'Julia', 'Swift']		['Rust', 'Scala']	['Python', 'Ruby', 'JavaScript', 'PHP', 'Lua', 'Raku']
no_usparql_2597	What airlines are part of the SkyTeam alliance?	Which airlines belong to the SkyTeam alliance?	Which airlines in the SkyTeam alliance are based in Europe?	Which airlines in the SkyTeam alliance are based outside of Europe?		['Aeroflot Russian Airlines', 'Aerolineas Argentinas', 'Aeromexico', 'Air Europa', 'Air France', 'China Airlines', 'China Eastern Airlines', 'Czech Airlines', 'Delta Air Lines', 'Garuda Indonesia', 'ITA Airways', 'Kenya Airways', 'Korean Air', 'Middle East Airlines', 'Saudia', 'TAROM', 'Vietnam Airlines', 'Virgin Atlantic']	['Aeroflot Russian Airlines', 'Aerolineas Argentinas', 'Aeromexico', 'Air Europa', 'Air France', 'China Airlines', 'China Eastern Airlines', 'Czech Airlines', 'Delta Air Lines', 'Garuda Indonesia', 'ITA Airways', 'Kenya Airways', 'Korean Air', 'Middle East Airlines', 'Saudia', 'TAROM', 'Vietnam Airlines', 'Virgin Atlantic']		['Aeromexico', 'China Airlines', 'China Eastern Airlines', 'China Southern Airlines', 'Delta Air Lines', 'Garuda Indonesia', 'Kenya Airways', 'Korean Air', 'Middle East Airlines', 'Saudia', 'Vietnam Airlines', 'XiamenAir']	['Air France', 'KLM Royal Dutch Airlines', 'ITA Airways', 'Czech Airlines', 'TAROM']
no_usparql_2599	Could you please list other books have been written by the author of The Fault in Our Stars?	What other books have been written by the author of The Fault in Our Stars?	What other fiction books have been written by the author of The Fault in Our Stars?	What non-fiction books have been written by the author of The Fault in Our Stars before 2010?		['Looking for Alaska', 'An Abundance of Katherines', 'Paper Towns', 'Will Grayson, Will Grayson', 'Turtles All the Way Down', 'Let It Snow: Three Holiday Romances']	['Looking for Alaska', 'An Abundance of Katherines', 'Paper Towns', 'Will Grayson, Will Grayson', 'Turtles All the Way Down', 'Let It Snow: Three Holiday Romances']		['Let It Snow: Three Holiday Romances']	['Looking for Alaska', 'An Abundance of Katherines', 'Paper Towns', 'Turtles All the Way Down', 'Let It Snow: Three Holiday Romances', 'Will Grayson, Will Grayson']
no_usparql_2604	Which films starring Clint Eastwood did he direct himself?	Which films did Clint Eastwood direct and star in?	Which films starring Clint Eastwood did he both direct and produce himself?	Which films starring Clint Eastwood did he direct but not produce himself?		['Play Misty for Me', 'High Plains Drifter', 'Breezy', 'The Eiger Sanction', 'The Outlaw Josey Wales', 'The Gauntlet', 'Bronco Billy', 'Honkytonk Man', 'Sudden Impact', 'Pale Rider', 'Heartbreak Ridge', 'Bird', 'White Hunter Black Heart', 'The Rookie', 'Unforgiven', 'A Perfect World', 'The Bridges of Madison County', 'Absolute Power', 'True Crime', 'Space Cowboys', 'Blood Work', 'Million Dollar Baby', 'Gran Torino', 'The Mule']	['Play Misty for Me', 'High Plains Drifter', 'Breezy', 'The Outlaw Josey Wales', 'The Gauntlet', 'Bronco Billy', 'Honkytonk Man', 'Sudden Impact', 'Pale Rider', 'Heartbreak Ridge', 'Bird', 'White Hunter Black Heart', 'The Rookie', 'Unforgiven', 'A Perfect World', 'The Bridges of Madison County', 'Absolute Power', 'True Crime', 'Space Cowboys', 'Blood Work', 'Million Dollar Baby', 'Gran Torino', 'The Mule']		['Play Misty for Me', 'High Plains Drifter', 'Breezy', 'The Eiger Sanction', 'The Outlaw Josey Wales', 'Firefox', 'Honkytonk Man', 'Sudden Impact', 'Pale Rider', 'Heartbreak Ridge', 'Bird', 'White Hunter Black Heart']	['Unforgiven', 'Mystic River', 'Million Dollar Baby', 'Flags of Our Fathers', 'Letters from Iwo Jima', 'Changeling', 'Gran Torino', 'Invictus', 'Hereafter', 'J. Edgar', 'Jersey Boys', 'American Sniper', 'Sully', 'The 15:17 to Paris', 'The Mule', 'Richard Jewell', 'Cry Macho']
no_usparql_2608	Give me all actors with the last name Baldwin.	List all actors with the last name Baldwin.	Give me all male actors with the last name Baldwin.	Give me all female or non-binary actors with the last name Baldwin.		['Alec Baldwin', 'Daniel Baldwin', 'William Baldwin', 'Stephen Baldwin', 'Elizabeth Baldwin']	['Alec Baldwin', 'Daniel Baldwin', 'William Baldwin', 'Stephen Baldwin', 'Adam Baldwin']		['Elizabeth Baldwin', 'Jessica Baldwin', 'Megan Baldwin']	['Alec Baldwin', 'Daniel Baldwin', 'William Baldwin', 'Stephen Baldwin']
no_usparql_2624	List all English Gothic buildings in Kent.	What Gothic buildings are in Kent?	List all Gothic churches or cathedrals in Kent.	List all Gothic buildings in Kent that are not churches or cathedrals.		['Canterbury Cathedral', 'Rochester Cathedral', 'St Mary’s Church, Ashford', 'St Augustine’s Abbey, Canterbury', 'St Martin’s Church, Canterbury', 'St Peter and St Paul’s Church, Saltwood', 'St Mary’s Church, Dover', 'St Mary Magdalene Church, Gillingham', 'St Nicholas Church, New Romney', 'St Mary’s Church, Sandwich']	['Canterbury Cathedral', 'Rochester Cathedral', 'St Mary’s Church in Ashford', 'St Augustine’s Abbey in Canterbury', 'St Martin’s Church in Canterbury', 'St Peter and St Paul’s Church in Saltwood', 'St Mary’s Church in Dover', 'St Mary Magdalene Church in Gillingham', 'St Nicholas Church in New Romney', 'St Leonard’s Church in Hythe']		['Leeds Castle', 'Penshurst Place', 'Hever Castle', 'Scotney Castle', 'Chiddingstone Castle', 'Lullingstone Castle', 'Knole House']	['Canterbury Cathedral', 'Rochester Cathedral', 'St Mary’s Church, Ashford', 'St Peter and St Paul’s Church, Lydd', 'St Mary’s Church, Sandwich', 'St Mary Magdalene Church, Gillingham', 'St Martin’s Church, Canterbury']
no_usparql_2625	In which countries can you pay using the West African CFA franc?	What countries accept the West African CFA franc?	In which countries that were previously Portuguese colonies can you pay using the West African CFA franc?	In which countries that were not Portuguese colonies can you pay using the West African CFA franc?		['Benin', 'Burkina Faso', 'Ivory Coast', 'Guinea-Bissau', 'Mali', 'Niger', 'Senegal', 'Togo']	['Benin', 'Burkina Faso', 'Guinea-Bissau', 'Ivory Coast', 'Mali', 'Niger', 'Senegal', 'Togo']		['Benin', 'Burkina Faso', 'Ivory Coast', 'Guinea-Bissau', 'Mali', 'Niger', 'Senegal', 'Togo']	['Guinea-Bissau']
no_usparql_2631	Which weapons did Heckler & Koch develop?	What weapons were developed by Heckler & Koch?	Which Heckler & Koch weapons are firearms?	Which Heckler & Koch weapons are non-firearm weapons?		['Heckler and Koch G3 battle rifle', 'Heckler and Koch MP5 submachine gun', 'Heckler and Koch HK33 assault rifle', 'Heckler and Koch G36 assault rifle', 'Heckler and Koch MP7 personal defense weapon', 'Heckler and Koch USP pistol', 'Heckler and Koch HK416 assault rifle', 'Heckler and Koch HK417 battle rifle', 'Heckler and Koch VP9 pistol', 'Heckler and Koch P30 pistol', 'Heckler and Koch UMP submachine gun', 'Heckler and Koch SL8 rifle', 'Heckler and Koch PSG1 sniper rifle', 'Heckler and Koch MG5 machine gun', 'Heckler and Koch HK21 machine gun']	['Heckler and Koch G3 battle rifle', 'Heckler and Koch MP5 submachine gun', 'Heckler and Koch HK33 assault rifle', 'Heckler and Koch HK53 carbine', 'Heckler and Koch HK21 machine gun', 'Heckler and Koch HK23 machine gun', 'Heckler and Koch P7 pistol', 'Heckler and Koch USP pistol', 'Heckler and Koch G36 assault rifle', 'Heckler and Koch MP7 personal defense weapon', 'Heckler and Koch UMP submachine gun', 'Heckler and Koch HK416 assault rifle', 'Heckler and Koch HK417 battle rifle', 'Heckler and Koch VP9 pistol', 'Heckler and Koch MG5 machine gun', 'Heckler and Koch SL8 rifle', 'Heckler and Koch PSG1 sniper rifle', 'Heckler and Koch MSG90 sniper rifle']		['Heckler and Koch P2A1 flare pistol', 'Heckler and Koch P2A2 flare pistol', 'Heckler and Koch EFL electronic flare launcher']	['Heckler and Koch MP5', 'Heckler and Koch G3', 'Heckler and Koch USP', 'Heckler and Koch HK416', 'Heckler and Koch HK417', 'Heckler and Koch VP9', 'Heckler and Koch P30', 'Heckler and Koch MP7', 'Heckler and Koch G36', 'Heckler and Koch SL8', 'Heckler and Koch UMP', 'Heckler and Koch P7', 'Heckler and Koch HK21', 'Heckler and Koch HK33', 'Heckler and Koch PSG1', 'Heckler and Koch Mark 23', 'Heckler and Koch HK45', 'Heckler and Koch HK53', 'Heckler and Koch HK69', 'Heckler and Koch MG5']
no_usparql_2638	Give me all films produced by Hal Roach.	Can you provide a list of every film produced by Hal Roach?	Give me all films produced by Hal Roach that are comedies.	Give me all films produced by Hal Roach that are not comedies.		"['Safety Last!', 'Why Worry?', 'Girl Shy', 'Hot Water', 'The Freshman', ""For Heaven's Sake"", 'The Kid Brother', 'Speedy', 'Liberty', 'Big Business', 'Wrong Again', ""Men O' War"", 'Brats', 'Another Fine Mess', 'Pardon Us', 'Be Big!', 'Our Wife', 'Come Clean', 'Helpmates', 'The Music Box', 'County Hospital', 'Towed in a Hole', 'Busy Bodies', 'Sons of the Desert', 'The Bohemian Girl', 'Way Out West', 'Swiss Miss', 'Block-Heads', 'A Chump at Oxford', 'Saps at Sea', 'Topper', 'Topper Takes a Trip', 'Captain Fury', 'Of Mice and Men', 'Turnabout', 'Road Show', 'One Million B.C.', 'Topper Returns', 'Tanks a Million', 'Niagara Falls', 'Brooklyn Orchid', 'The Devil with Hitler', ""The Housekeeper's Daughter"", 'The Big Noise']"				"['Safety Last!', 'Way Out West', 'Sons of the Desert', 'The Music Box', 'Our Relations', 'Block-Heads', 'Helpmates', 'The Bohemian Girl', 'Babes in Toyland', 'Pack Up Your Troubles', ""The Devil's Brother"", 'Another Fine Mess', 'County Hospital', 'Busy Bodies', 'Them Thar Hills', 'Tit for Tat', 'The Laurel-Hardy Murder Case', 'Be Big!', 'Laughing Gravy', 'Below Zero', 'Hog Wild', 'Brats', 'Blotto', 'Double Whoopee', 'Big Business', 'Liberty', 'We Faw Down', 'Two Tars', 'Should Married Men Go Home?', ""You're Darn Tootin'"", ""Leave 'Em Laughing"", 'The Finishing Touch', 'From Soup to Nuts', 'Putting Pants on Philip', 'Duck Soup', 'The Battle of the Century', 'Do Detectives Think?', ""Love 'Em and Weep"", '45 Minutes from Hollywood', ""Get 'Em Young""]"
no_usparql_2641	Give me a list of all bandleaders that play trumpet and have won a Grammy.	Can you provide a list of all bandleaders who play the trumpet and have won an Grammy?	Give me a list of all bandleaders born in New Orleans that play trumpet and have won a Grammy.	Give me a list of all bandleaders not born in New Orleans that play trumpet and have won a Grammy.		['Wynton Marsalis', 'Herb Alpert', 'Arturo Sandoval', 'Roy Hargrove', 'Terence Blanchard', 'Clark Terry', 'Donald Byrd']	['Wynton Marsalis', 'Herb Alpert', 'Quincy Jones', 'Terence Blanchard', 'Roy Hargrove']		['Wynton Marsalis', 'Herb Alpert', 'Chris Botti', 'Terence Blanchard', 'Randy Brecker']	['Louis Armstrong', 'Wynton Marsalis', 'Terence Blanchard']
no_usparql_2655	Give me all people that were born in Vienna and died in Berlin.	List all individuals who were born in Vienna and passed away in Berlin.	Give me all people that were born in Vienna before 1900 and died in Berlin.	Give me all people that were born in Vienna on or after 1900 and died in Berlin.		['Arnold Schoenberg', 'Alma Mahler', 'Stefan Zweig']	['Arnold Schoenberg', 'Stefan Zweig', 'Arthur Schnitzler']			['Sigmund Freud', 'Arnold Schoenberg', 'Alma Mahler', 'Arthur Schnitzler', 'Karl Kraus']
no_usparql_2658	Give me all films produced by Steven Spielberg with a budget of at least $80 million.	List every film produced by Steven Spielberg that had a budget of $80 million or more.	Give me all films produced by Steven Spielberg with a budget of at least $80 million and released before 2010.	Give me all films produced by Steven Spielberg with a budget of at least $80 million and released on or after 2010.		['Jurassic Park: The Lost World', 'Saving Private Ryan', 'A.I. Artificial Intelligence', 'Minority Report', 'War of the Worlds', 'Indiana Jones and the Kingdom of the Crystal Skull', 'The Adventures of Tintin', 'War Horse', 'Lincoln', 'Ready Player One', 'West Side Story']	['Hook', 'Jurassic Park', 'The Lost World: Jurassic Park', 'Saving Private Ryan', 'A.I. Artificial Intelligence', 'Minority Report', 'Catch Me If You Can', 'The Terminal', 'War of the Worlds', 'Munich', 'Indiana Jones and the Kingdom of the Crystal Skull', 'The Adventures of Tintin', 'War Horse', 'Lincoln', 'The BFG', 'Ready Player One', 'West Side Story']		['The Adventures of Tintin', 'War Horse', 'Lincoln', 'Ready Player One']	['Jurassic Park: The Lost World', 'Saving Private Ryan', 'Minority Report', 'War of the Worlds', 'Indiana Jones and the Kingdom of the Crystal Skull']
no_usparql_2661	Give me all types or lines of the German Shepherd dog.	List every type or line of the German Shepherd dog.	Give me all working line types of the German Shepherd dog.	Give me all non-working line types of the German Shepherd dog.		['American German Shepherd', 'West German Working Line German Shepherd', 'West German Show Line German Shepherd', 'East German Working Line German Shepherd', 'Czech Working Line German Shepherd']	['West German Working Line', 'West German Show Line', 'East German Working Line', 'Czech Working Line', 'American Show Line', 'Canadian Show Line']		['Show line', 'American line', 'West German show line', 'East German show line']	['West German working line', 'East German working line', 'Czech working line']
no_usparql_2672	Which airports does Yeti Airlines serve?	What airports are served by Yeti Airlines?	Which domestic airports does Yeti Airlines serve?	Which international airports does Yeti Airlines serve?		['Tribhuvan International Airport', 'Pokhara Airport', 'Bharatpur Airport', 'Biratnagar Airport', 'Nepalgunj Airport', 'Bhairahawa Airport', 'Tumlingtar Airport', 'Simara Airport', 'Janakpur Airport', 'Lukla Airport', 'Phaplu Airport', 'Jomsom Airport']	['Tribhuvan International Airport', 'Pokhara International Airport', 'Bharatpur Airport', 'Biratnagar Airport', 'Nepalgunj Airport', 'Bhadrapur Airport', 'Bhairahawa Airport', 'Janakpur Airport', 'Simara Airport', 'Tumlingtar Airport', 'Lukla Airport', 'Phaplu Airport', 'Ramechhap Airport']		['Tribhuvan International Airport', 'Gautam Buddha International Airport', 'Pokhara International Airport']	['Bhadrapur Airport', 'Bharatpur Airport', 'Bhairahawa Airport', 'Biratnagar Airport', 'Dhangadhi Airport', 'Janakpur Airport', 'Kathmandu Airport', 'Lukla Airport', 'Nepalgunj Airport', 'Pokhara Airport', 'Simara Airport', 'Tumlingtar Airport']
no_usparql_2696	Which awards did Douglas Hofstadter win?	What awards has Douglas Hofstadter received?	Which awards did Douglas Hofstadter win for his work in cognitive science?	Which awards did Douglas Hofstadter win for his contributions outside of cognitive science?		['Pulitzer Prize for General Non-Fiction', 'National Book Award for Science']	['Pulitzer Prize for General Non-Fiction', 'Los Angeles Times Book Prize for Science and Technology', 'American Academy of Arts and Sciences Fellowship', 'Guggenheim Fellowship']		['Pulitzer Prize for General Non-Fiction', 'National Book Award for Science']	['Pulitzer Prize for General Non-Fiction', 'National Book Award for Science']
no_usparql_2705	Give me all launch pads used by NASA.	List every launch pad that has been used by NASA.	Give me all launch pads used by NASA that are located within the United States.	Give me all launch pads used by NASA that are located outside the United States.		['Launch Complex 39A', 'Launch Complex 39B', 'Launch Complex 39C', 'Launch Complex 41', 'Launch Complex 40', 'Launch Complex 36', 'Launch Complex 17', 'Launch Complex 37B', 'Launch Complex 34', 'Launch Complex 46', 'Space Launch Complex 2', 'Space Launch Complex 3', 'Space Launch Complex 4', 'Space Launch Complex 6', 'Space Launch Complex 8', 'Pad 0A at Mid-Atlantic Regional Spaceport', 'Pad 0B at Mid-Atlantic Regional Spaceport', 'Wallops Flight Facility Launch Area 3', 'Wallops Flight Facility Launch Area 2', 'Wallops Flight Facility Launch Area 0', 'Wallops Flight Facility Launch Area 1']	['Launch Complex 39A', 'Launch Complex 39B', 'Launch Complex 39C', 'Launch Complex 41', 'Launch Complex 40', 'Launch Complex 36A', 'Launch Complex 36B', 'Launch Complex 17A', 'Launch Complex 17B', 'Launch Complex 37B', 'Launch Complex 34', 'Launch Complex 26A', 'Launch Complex 26B', 'Launch Complex 5', 'Launch Complex 6', 'Launch Complex 46', 'Wallops Flight Facility Launch Area 0A', 'Wallops Flight Facility Launch Area 0B', 'Wallops Flight Facility Launch Area 2', 'Wallops Flight Facility Launch Area 3', 'Vandenberg Space Launch Complex 2', 'Vandenberg Space Launch Complex 3', 'Vandenberg Space Launch Complex 4E', 'Vandenberg Space Launch Complex 6']			['Launch Complex 39A', 'Launch Complex 39B', 'Launch Complex 39C', 'Launch Complex 41', 'Launch Complex 40', 'Launch Complex 37B', 'Launch Complex 36', 'Launch Complex 17', 'Launch Complex 34', 'Launch Complex 19', 'Launch Complex 14', 'Launch Complex 13', 'Launch Complex 12', 'Launch Complex 11', 'Launch Complex 10', 'Launch Complex 9', 'Launch Complex 8', 'Launch Complex 7', 'Launch Complex 6', 'Launch Complex 5', 'Launch Complex 4', 'Launch Complex 3', 'Launch Complex 2', 'Launch Complex 1', 'Space Launch Complex 2', 'Space Launch Complex 3', 'Space Launch Complex 4', 'Space Launch Complex 6', 'Space Launch Complex 8', 'Space Launch Complex 10', 'Space Launch Complex 41', 'Pad 0A', 'Pad 0B', 'Pad 0C', 'Pad 0D', 'Pad 1', 'Pad 2', 'Pad 3', 'Pad 4', 'Pad 5', 'Pad 6', 'Pad 7', 'Pad 8', 'Pad 9', 'Pad 10', 'Pad 11', 'Pad 12', 'Pad 13', 'Pad 14', 'Pad 15', 'Pad 16', 'Pad 17', 'Pad 18', 'Pad 19', 'Pad 20', 'Pad 21', 'Pad 22', 'Pad 23', 'Pad 24', 'Pad 25', 'Pad 26', 'Pad 27', 'Pad 28', 'Pad 29', 'Pad 30', 'Pad 31', 'Pad 32', 'Pad 33', 'Pad 34', 'Pad 35', 'Pad 36', 'Pad 37', 'Pad 38', 'Pad 39']
no_usparql_2720	List all the musicals with music composed by Elton John.	Which musicals feature music composed by Elton John?	List all the musicals with music solely composed by Elton John.	List all the musicals with music composed by Elton John along with other composers.		['The Lion King', 'Aida', 'Billy Elliot the Musical', 'Lestat', 'Tammy Faye']	['The Lion King', 'Aida', 'Billy Elliot the Musical', 'Lestat']		['The Lion King', 'Aida', 'Billy Elliot the Musical', 'Lestat', 'Tammy Faye']	['The Lion King', 'Aida', 'Billy Elliot the Musical', 'Lestat']
