action,dataset,predicate,llm,llama3.1:8b,gpt-oss:20b,gpt-4.1-nano-2025-04-14,mistral-small:24b,llama3.1:70b,gemini-2.0-flash,gpt-4.1-mini-2025-04-14,gpt-4o,gpt-4.1-2025-04-14,grok-3-mini,deepseek-chat,gemini-2.5-flash,gpt-5-nano,deepseek-reasoner,gemini-2.5-pro,gpt-5-mini,o3,gpt-5
classification,overall,?A1=A3+A4,gpt-4.1-nano-2025-04-14,0.0,0.0,1.0,0.5114,0.729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A1=A3+A4,mistral-small:24b,0.0,0.0,0.5114,1.0,0.7283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A1=A3+A4,llama3.1:70b,0.0,0.0,0.2906,0.2912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A1=A3+A4,gemini-2.0-flash,0.0,0.0,0.0,0.0,0.0,1.0,0.9381,1.0,0.9874,0.0,0.0136,1.0,0.0,0.0,0.0,0.0,0.0002,0.9998
classification,overall,?A1=A3+A4,gpt-4.1-mini-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0727,1.0,1.0,0.7686,0.0,0.0001,1.0,0.0,0.0,0.0,0.0,0.0,0.9773
classification,overall,?A1=A3+A4,gpt-4o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1956,0.0,0.0,0.0,0.0,0.0,0.0
classification,overall,?A1=A3+A4,gpt-4.1-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0157,0.2585,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9022
classification,overall,?A1=A3+A4,grok-3-mini,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,0.0,0.5142,0.0259,0.0,0.9748,1.0
classification,overall,?A1=A3+A4,deepseek-chat,0.0,0.0,0.0,0.0,0.0,0.989,0.9999,1.0,1.0,0.0006,1.0,1.0,0.0,0.0006,0.0,0.0,0.0897,1.0
classification,overall,?A1=A3+A4,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
classification,overall,?A1=A3+A4,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0002,1.0,1.0
classification,overall,?A1=A3+A4,deepseek-reasoner,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5142,0.9995,1.0,0.0,1.0,0.0272,0.0,0.9729,1.0
classification,overall,?A1=A3+A4,gemini-2.5-pro,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9781,1.0,1.0,0.0,0.9769,1.0,0.0,1.0,1.0
classification,overall,?A1=A3+A4,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,1.0,1.0,1.0,1.0,1.0
classification,overall,?A1=A3+A4,o3,0.0,0.0,0.0,0.0,0.0,0.9999,1.0,1.0,1.0,0.0299,0.9221,1.0,0.0,0.0319,0.0001,0.0,1.0,1.0
classification,overall,?A1=A3+A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0002,0.0279,1.0,0.1141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
classification,overall,?A1>A3,llama3.1:8b,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
classification,overall,?A1>A3,gpt-oss:20b,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
classification,overall,?A1>A3,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1675,1.0,1.0,1.0,1.0,0.998,1.0,1.0,1.0,1.0
classification,overall,?A1>A3,mistral-small:24b,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
classification,overall,?A1>A3,llama3.1:70b,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
classification,overall,?A1>A3,gemini-2.0-flash,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
classification,overall,?A1>A3,gpt-4.1-mini-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A1>A3,gpt-4o,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
classification,overall,?A1>A3,gpt-4.1-2025-04-14,1.0,1.0,0.8476,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A1>A3,grok-3-mini,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
classification,overall,?A1>A3,deepseek-chat,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9999,1.0
classification,overall,?A1>A3,gemini-2.5-flash,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
classification,overall,?A1>A3,gpt-5-nano,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
classification,overall,?A1>A3,deepseek-reasoner,1.0,1.0,0.0024,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A1>A3,gemini-2.5-pro,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
classification,overall,?A1>A3,gpt-5-mini,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
classification,overall,?A1>A3,o3,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0001,1.0,1.0,0.0,1.0,1.0,1.0,1.0
classification,overall,?A1>A3,gpt-5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
classification,overall,?A1>A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A1>A4,gpt-oss:20b,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986,1.0,1.0,0.9283,1.0,1.0
classification,overall,?A1>A4,gpt-4.1-nano-2025-04-14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A1>A4,mistral-small:24b,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0007,1.0,1.0,0.0,1.0,1.0
classification,overall,?A1>A4,llama3.1:70b,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1727,0.9637,0.0,1.0,1.0
classification,overall,?A1>A4,gemini-2.0-flash,0.0,0.0,0.0,0.0,0.0,1.0,0.7201,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9998
classification,overall,?A1>A4,gpt-4.1-mini-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.3251,1.0,1.0,1.0,0.0,0.0,0.9999,0.0,0.0,0.0,0.0,0.0,0.9984
classification,overall,?A1>A4,gpt-4o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0235,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
classification,overall,?A1>A4,gpt-4.1-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,1.0,0.0,0.0,0.0923,0.0,0.0,0.0,0.0,0.0,0.0249
classification,overall,?A1>A4,grok-3-mini,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9255,1.0,0.0,0.0,0.0142,0.0,0.9493,1.0
classification,overall,?A1>A4,deepseek-chat,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0896,1.0,1.0,0.0,0.0,0.0002,0.0,0.6015,1.0
classification,overall,?A1>A4,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.9998,0.9337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2826
classification,overall,?A1>A4,gpt-5-nano,0.0,0.0017,0.0,0.9995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0736,1.0,1.0
classification,overall,?A1>A4,deepseek-reasoner,0.0,0.0,0.0,0.0,0.8475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9969,0.0,1.0,1.0
classification,overall,?A1>A4,gemini-2.5-pro,0.0,0.0,0.0,0.0,0.0439,1.0,1.0,1.0,1.0,0.9889,0.9999,1.0,0.0,0.004,1.0,0.0,1.0,1.0
classification,overall,?A1>A4,gpt-5-mini,0.0,0.081,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9354,1.0,1.0,1.0,1.0,1.0
classification,overall,?A1>A4,o3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0619,0.4387,1.0,0.0,0.0,0.0001,0.0,1.0,1.0
classification,overall,?A1>A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0004,0.0025,1.0,0.9835,0.0,0.0,0.7702,0.0,0.0,0.0,0.0,0.0,1.0
classification,overall,?A3∅A4,llama3.1:8b,1.0,1.0,0.0,1.0,1.0,0.0023,1.0,0.0,1.0,1.0,0.2767,1.0,0.0,0.8793,1.0,0.2777,1.0,0.9732
classification,overall,?A3∅A4,gpt-oss:20b,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9924,0.9815,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
classification,overall,?A3∅A4,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1014,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A3∅A4,mistral-small:24b,0.0,1.0,0.0,1.0,1.0,0.0,0.0097,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
classification,overall,?A3∅A4,llama3.1:70b,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.2613,0.0,0.0935,0.0
classification,overall,?A3∅A4,gemini-2.0-flash,0.9981,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.99,1.0,0.0,1.0,1.0,0.989,1.0,1.0
classification,overall,?A3∅A4,gpt-4.1-mini-2025-04-14,0.0,1.0,0.0,0.9921,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
classification,overall,?A3∅A4,gpt-4o,1.0,1.0,0.9087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A3∅A4,gpt-4.1-2025-04-14,0.0,0.0096,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3749,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
classification,overall,?A3∅A4,grok-3-mini,0.0,0.0227,0.0,0.0,1.0,0.0,0.0,0.0,0.6591,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
classification,overall,?A3∅A4,deepseek-chat,0.7437,1.0,0.0,1.0,1.0,0.0119,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.9668,1.0,0.5129,1.0,0.9959
classification,overall,?A3∅A4,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9993,0.0,0.9924,0.0
classification,overall,?A3∅A4,gpt-5-nano,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A3∅A4,deepseek-reasoner,0.1339,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0382,1.0,0.0,1.0,1.0,0.0373,1.0,0.7961
classification,overall,?A3∅A4,gemini-2.5-pro,0.0,0.0,0.0,0.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,1.0,0.0,0.2606,0.0
classification,overall,?A3∅A4,gpt-5-mini,0.7427,1.0,0.0,1.0,1.0,0.0129,1.0,0.0,1.0,1.0,0.5129,1.0,0.0,0.9677,1.0,1.0,1.0,0.9965
classification,overall,?A3∅A4,o3,0.0,0.0,0.0,0.0,0.9243,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,0.7758,0.0,1.0,0.0
classification,overall,?A3∅A4,gpt-5,0.031,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0049,1.0,0.0,0.2232,1.0,0.0043,1.0,1.0
classification,overall,?A4=A1|3,llama3.1:8b,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A4=A1|3,gpt-oss:20b,0.0,1.0,0.0,0.9993,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0017,1.0,1.0
classification,overall,?A4=A1|3,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A4=A1|3,mistral-small:24b,0.0,0.0009,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
classification,overall,?A4=A1|3,llama3.1:70b,0.0,0.0,0.0,0.0,1.0,0.0518,1.0,0.0,1.0,1.0,0.081,1.0,0.0,0.0005,1.0,0.0,1.0,0.9961
classification,overall,?A4=A1|3,gemini-2.0-flash,0.0,0.0,0.0,0.0,0.9542,1.0,1.0,0.0,1.0,1.0,0.6087,1.0,0.0,0.0488,1.0,0.0,1.0,1.0
classification,overall,?A4=A1|3,gpt-4.1-mini-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9847,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0009
classification,overall,?A4=A1|3,gpt-4o,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9952,1.0,1.0
classification,overall,?A4=A1|3,gpt-4.1-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0025,0.0,0.4586,0.0
classification,overall,?A4=A1|3,grok-3-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9998,0.0,1.0,0.0
classification,overall,?A4=A1|3,deepseek-chat,0.0,0.0,0.0,0.0,0.9275,0.415,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0287,1.0,0.0,1.0,1.0
classification,overall,?A4=A1|3,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
classification,overall,?A4=A1|3,gpt-5-nano,1.0,1.0,0.0002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A4=A1|3,deepseek-reasoner,0.0,0.0,0.0,0.0,0.9996,0.957,1.0,0.0,1.0,1.0,0.975,1.0,0.0,1.0,1.0,0.0,1.0,1.0
classification,overall,?A4=A1|3,gemini-2.5-pro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.0003,0.0,1.0,0.0,0.0,1.0,0.0,0.9966,0.0
classification,overall,?A4=A1|3,gpt-5-mini,0.0,0.9986,0.0,1.0,1.0,1.0,1.0,0.0057,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
classification,overall,?A4=A1|3,o3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5688,0.0,0.0,1.0,0.0,0.0,0.0041,0.0,1.0,0.0
classification,overall,?A4=A1|3,gpt-5,0.0,0.0,0.0,0.0,0.0047,0.0,0.9992,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
classification,qawiki,?A1=A2,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1=A2,gpt-oss:20b,0.0,1.0,1.0,0.9993,0.9799,0.9999,1.0,1.0,1.0,1.0,1.0,1.0,0.9444,1.0,1.0,0.9998,0.9033,1.0
classification,qawiki,?A1=A2,gpt-4.1-nano-2025-04-14,0.0,0.0,1.0,0.0002,0.0,0.002,0.0318,0.8555,0.0717,0.0038,0.8555,0.0096,0.0,0.0133,0.0106,0.0008,0.0,0.0481
classification,qawiki,?A1=A2,mistral-small:24b,0.0,0.0019,1.0,1.0,0.1744,0.7017,0.9622,1.0,0.9855,0.8675,1.0,0.9075,0.0717,0.8998,0.9461,0.6399,0.0298,0.9693
classification,qawiki,?A1=A2,llama3.1:70b,0.0,0.038,1.0,0.8945,1.0,0.9506,0.9977,1.0,0.9996,0.9856,1.0,0.9932,0.3899,0.9917,0.9955,0.9283,0.2307,0.9985
classification,qawiki,?A1=A2,gemini-2.0-flash,0.0,0.0004,0.9995,0.43,0.0939,1.0,0.9242,1.0,0.968,0.779,1.0,0.8365,0.0326,0.8192,0.8595,0.5,0.0158,0.939
classification,qawiki,?A1=A2,gpt-4.1-mini-2025-04-14,0.0,0.0,0.9904,0.0843,0.0068,0.1537,1.0,0.9999,0.7728,0.3238,0.9999,0.4225,0.0025,0.4225,0.5,0.1148,0.0003,0.6612
classification,qawiki,?A1=A2,gpt-4o,0.0,0.0,0.3633,0.0,0.0,0.0,0.0017,1.0,0.0112,0.0007,0.6875,0.0012,0.0,0.0012,0.0021,0.0,0.0,0.0065
classification,qawiki,?A1=A2,gpt-4.1-2025-04-14,0.0,0.0,0.9755,0.0378,0.0017,0.0758,0.4018,0.9983,1.0,0.1917,0.9995,0.2706,0.0006,0.2706,0.345,0.0539,0.0001,0.5
classification,qawiki,?A1=A2,grok-3-mini,0.0,0.0001,0.9993,0.2291,0.0326,0.3506,0.8204,0.9999,0.9054,1.0,1.0,0.6682,0.0119,0.6494,0.7597,0.2858,0.0015,0.8569
classification,qawiki,?A1=A2,deepseek-chat,0.0,0.0,0.3633,0.0,0.0,0.0001,0.0017,0.6875,0.0059,0.0003,1.0,0.0005,0.0,0.0012,0.0021,0.0,0.0,0.0065
classification,qawiki,?A1=A2,gemini-2.5-flash,0.0,0.0,0.9978,0.1725,0.0175,0.2786,0.7214,0.9999,0.8463,0.5,1.0,1.0,0.0035,0.5841,0.6855,0.2122,0.0013,0.8083
classification,qawiki,?A1=A2,gpt-5-nano,0.0,0.0924,1.0,0.9635,0.7121,0.9856,0.9992,1.0,0.9998,0.9953,1.0,0.9989,1.0,0.9985,0.9987,0.967,0.3854,0.9998
classification,qawiki,?A1=A2,deepseek-reasoner,0.0,0.0001,0.9964,0.1808,0.0205,0.2923,0.7214,0.9999,0.8463,0.5,0.9999,0.5841,0.0045,1.0,0.655,0.221,0.0022,0.8083
classification,qawiki,?A1=A2,gemini-2.5-pro,0.0,0.0,0.9979,0.1148,0.0122,0.2366,0.6762,0.9997,0.7878,0.4073,0.9997,0.5,0.0038,0.5,1.0,0.1537,0.0002,0.7383
classification,qawiki,?A1=A2,gpt-5-mini,0.0,0.0006,0.9999,0.5,0.1279,0.6321,0.9461,1.0,0.9784,0.8275,1.0,0.8852,0.0631,0.8761,0.9242,1.0,0.027,0.968
classification,qawiki,?A1=A2,o3,0.0,0.1562,1.0,0.9862,0.849,0.9931,0.9999,1.0,1.0,0.9996,1.0,0.9996,0.72,0.9993,1.0,0.9871,1.0,1.0
classification,qawiki,?A1=A2,gpt-5,0.0,0.0,0.9846,0.068,0.0045,0.1239,0.5,0.9991,0.6855,0.2617,0.9991,0.3318,0.0007,0.3318,0.4159,0.0758,0.0002,1.0
classification,qawiki,?A1=A3+A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1=A3+A4,gpt-oss:20b,0.0,1.0,0.5,0.9887,0.1332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9981,1.0,0.9994,0.9908,1.0,1.0
classification,qawiki,?A1=A3+A4,gpt-4.1-nano-2025-04-14,0.0,0.5901,1.0,0.9846,0.1477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988,1.0,0.9998,0.9846,0.9999,1.0
classification,qawiki,?A1=A3+A4,mistral-small:24b,0.0,0.0215,0.0268,1.0,0.0012,1.0,1.0,1.0,1.0,0.985,1.0,1.0,0.8288,1.0,0.8825,0.5489,0.9538,1.0
classification,qawiki,?A1=A3+A4,llama3.1:70b,0.0,0.909,0.8997,0.9995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
classification,qawiki,?A1=A3+A4,gemini-2.0-flash,0.0,0.0,0.0,0.0,0.0,1.0,0.4225,0.9682,0.5806,0.0057,0.1725,0.9827,0.0001,0.3555,0.0004,0.0,0.0008,0.9075
classification,qawiki,?A1=A3+A4,gpt-4.1-mini-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.7214,1.0,0.9739,0.7142,0.0098,0.3038,0.9927,0.0005,0.5,0.0007,0.0,0.0033,0.9622
classification,qawiki,?A1=A3+A4,gpt-4o,0.0,0.0,0.0,0.0,0.0,0.0835,0.061,1.0,0.105,0.0001,0.0096,0.7728,0.0,0.0262,0.0,0.0,0.0,0.5
classification,qawiki,?A1=A3+A4,gpt-4.1-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.5806,0.4253,0.9534,1.0,0.0066,0.1725,0.9827,0.0001,0.3642,0.0003,0.0,0.0006,0.9242
classification,qawiki,?A1=A3+A4,grok-3-mini,0.0,0.0,0.0,0.0279,0.0,0.9977,0.996,1.0,0.9972,1.0,0.9756,1.0,0.1528,0.9931,0.2005,0.0279,0.3327,1.0
classification,qawiki,?A1=A3+A4,deepseek-chat,0.0,0.0,0.0,0.0001,0.0,0.9075,0.8042,0.997,0.9075,0.0481,1.0,0.9992,0.0019,0.7502,0.0027,0.0,0.0164,0.99
classification,qawiki,?A1=A3+A4,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,0.0466,0.0216,0.4018,0.0466,0.0,0.003,1.0,0.0,0.0059,0.0,0.0,0.0,0.3036
classification,qawiki,?A1=A3+A4,gpt-5-nano,0.0,0.004,0.0026,0.2383,0.0001,1.0,0.9998,1.0,1.0,0.9,0.9993,1.0,1.0,0.9997,0.6641,0.2285,0.7865,1.0
classification,qawiki,?A1=A3+A4,deepseek-reasoner,0.0,0.0,0.0,0.0,0.0,0.7709,0.6445,0.9915,0.7566,0.0158,0.3679,0.9987,0.0009,1.0,0.0005,0.0,0.0017,0.9827
classification,qawiki,?A1=A3+A4,gemini-2.5-pro,0.0,0.0015,0.0005,0.1712,0.0,0.9999,0.9998,1.0,0.9999,0.8688,0.999,1.0,0.4439,0.9999,1.0,0.1446,0.705,1.0
classification,qawiki,?A1=A3+A4,gpt-5-mini,0.0,0.0182,0.0268,0.5489,0.0004,1.0,1.0,1.0,1.0,0.985,1.0,1.0,0.8395,1.0,0.9076,1.0,0.951,1.0
classification,qawiki,?A1=A3+A4,o3,0.0,0.0001,0.0003,0.0775,0.0,0.9997,0.9987,1.0,0.9998,0.7646,0.9923,1.0,0.2983,0.9995,0.3939,0.0809,1.0,1.0
classification,qawiki,?A1=A3+A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.1725,0.0843,0.6682,0.1537,0.0,0.0251,0.8491,0.0,0.0466,0.0,0.0,0.0,1.0
classification,qawiki,?A1>A3,llama3.1:8b,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,gpt-oss:20b,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0004,1.0,1.0,1.0,1.0,0.0207,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,mistral-small:24b,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,llama3.1:70b,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,gemini-2.0-flash,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,gpt-4.1-mini-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.849,1.0,1.0,1.0,1.0,0.9973,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,gpt-4o,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,gpt-4.1-2025-04-14,1.0,1.0,0.9998,1.0,1.0,1.0,0.2307,1.0,1.0,1.0,1.0,1.0,1.0,0.978,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,grok-3-mini,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,deepseek-chat,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,gemini-2.5-flash,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,gpt-5-nano,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
