Q_ID,action,dataset,llm,set_pair,match_type,a_string,b_string,shared_entities
55,fixing,LC-QuAD,deepseek-chat,A3×A4,wikidata_alias,Mars,Ares,http://www.wikidata.org/entity/Q2426111
55,zero-shot,LC-QuAD,deepseek-chat,A3×A4,wikidata_alias,Minerva,Athena,http://www.wikidata.org/entity/Q30610860
55,zero-shot,LC-QuAD,deepseek-chat,A3×A4,wikidata_alias,Mars,Ares,http://www.wikidata.org/entity/Q2426111
55,zero-shot,LC-QuAD,deepseek-chat,A3×A4,wikidata_alias,Týr,Tyr,http://www.wikidata.org/entity/Q108540679|http://www.wikidata.org/entity/Q172713
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Natasha Irons,Steel,http://www.wikidata.org/entity/Q6968464
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Ronnie Raymond,Firestorm,http://www.wikidata.org/entity/Q1419023|http://www.wikidata.org/entity/Q6111992
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Green Lantern,Simon Baz,http://www.wikidata.org/entity/Q5300252
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Green Lantern,Kyle Rayner,http://www.wikidata.org/entity/Q302550
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Green Lantern,Guy Gardner,http://www.wikidata.org/entity/Q59528
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Green Lantern,John Stewart,http://www.wikidata.org/entity/Q2556873
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Green Lantern,Hal Jordan,http://www.wikidata.org/entity/Q2345627
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Green Lantern,Jessica Cruz,http://www.wikidata.org/entity/Q24896878
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Ace West,Wally West,http://www.wikidata.org/entity/Q24912110
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Hawkman,Carter Hall,http://www.wikidata.org/entity/Q2359610|http://www.wikidata.org/entity/Q3783773|http://www.wikidata.org/entity/Q97623827
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Hawkman,Katar Hol,http://www.wikidata.org/entity/Q2359610|http://www.wikidata.org/entity/Q3783774
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Simon Baz,Green Lantern,http://www.wikidata.org/entity/Q5300252
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Kendra Saunders,Shayera Hol,http://www.wikidata.org/entity/Q2210354
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Kendra Saunders,Hawkgirl,http://www.wikidata.org/entity/Q2210354|http://www.wikidata.org/entity/Q47542643|http://www.wikidata.org/entity/Q97623551
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Mister Terrific,Michael Holt,http://www.wikidata.org/entity/Q3856180
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Huntress,Batwoman,http://www.wikidata.org/entity/Q397953
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Huntress,Helena Bertinelli,http://www.wikidata.org/entity/Q114471|http://www.wikidata.org/entity/Q93384289
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Stargirl,Courtney Whitmore,http://www.wikidata.org/entity/Q1513887
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Batwoman,Huntress,http://www.wikidata.org/entity/Q397953
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Jason Rusch,Firestorm,http://www.wikidata.org/entity/Q5927154
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Bruce Wayne,Batman,http://www.wikidata.org/entity/Q10264700|http://www.wikidata.org/entity/Q111269917|http://www.wikidata.org/entity/Q111726636|http://www.wikidata.org/entity/Q2695156|http://www.wikidata.org/entity/Q3636199|http://www.wikidata.org/entity/Q4869384|http://www.wikidata.org/entity/Q57394119|http://www.wikidata.org/entity/Q64658410|http://www.wikidata.org/entity/Q78607187|http://www.wikidata.org/entity/Q94496874
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Kyle Rayner,Green Lantern,http://www.wikidata.org/entity/Q302550
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Jefferson Pierce,Black Lightning,http://www.wikidata.org/entity/Q110483281|http://www.wikidata.org/entity/Q751117
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Atom,Al Pratt,http://www.wikidata.org/entity/Q29719
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Atom,Ray Palmer,http://www.wikidata.org/entity/Q29719|http://www.wikidata.org/entity/Q5685120|http://www.wikidata.org/entity/Q89374608
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Atom,Ryan Choi,http://www.wikidata.org/entity/Q29719|http://www.wikidata.org/entity/Q4817193
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,J'onn J'onzz,John Jones,http://www.wikidata.org/entity/Q675179
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,J'onn J'onzz,Martian Manhunter,http://www.wikidata.org/entity/Q675179|http://www.wikidata.org/entity/Q91264008
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Courtney Whitmore,Stargirl,http://www.wikidata.org/entity/Q1513887
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Black Siren,Black Canary,http://www.wikidata.org/entity/Q91334282
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Clark Kent,Superman,http://www.wikidata.org/entity/Q113105526|http://www.wikidata.org/entity/Q2428427|http://www.wikidata.org/entity/Q2723204|http://www.wikidata.org/entity/Q4111541|http://www.wikidata.org/entity/Q57394096|http://www.wikidata.org/entity/Q59184158|http://www.wikidata.org/entity/Q7643821|http://www.wikidata.org/entity/Q774772|http://www.wikidata.org/entity/Q79015|http://www.wikidata.org/entity/Q91322617
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Steel,John Henry Irons,http://www.wikidata.org/entity/Q2005691
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Firestorm,Ronnie Raymond,http://www.wikidata.org/entity/Q1419023|http://www.wikidata.org/entity/Q6111992
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Firestorm,Jason Rusch,http://www.wikidata.org/entity/Q5927154
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Victor Stone,Cyborg,http://www.wikidata.org/entity/Q2466726|http://www.wikidata.org/entity/Q57394189
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Martian Manhunter,John Jones,http://www.wikidata.org/entity/Q675179
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Martian Manhunter,J'onn J'onzz,http://www.wikidata.org/entity/Q675179|http://www.wikidata.org/entity/Q91264008
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Billy Batson,Shazam,http://www.wikidata.org/entity/Q534153|http://www.wikidata.org/entity/Q57393973
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Khalid Nassour,Doctor Fate,http://www.wikidata.org/entity/Q90475483
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,The Flash,Barry Allen,http://www.wikidata.org/entity/Q2258938|http://www.wikidata.org/entity/Q60464531|http://www.wikidata.org/entity/Q91027063
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,The Flash,Wally West,http://www.wikidata.org/entity/Q611576
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,The Flash,Bart Allen,http://www.wikidata.org/entity/Q1660452
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,The Flash,Jay Garrick,http://www.wikidata.org/entity/Q1120560|http://www.wikidata.org/entity/Q91933378
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Big Barda,Barda Free,http://www.wikidata.org/entity/Q2723865
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Barry Allen,The Flash,http://www.wikidata.org/entity/Q2258938|http://www.wikidata.org/entity/Q60464531|http://www.wikidata.org/entity/Q91027063
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Power Ring,Green Lantern,http://www.wikidata.org/entity/Q24896878
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Power Ring,Jessica Cruz,http://www.wikidata.org/entity/Q24896878
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Aquaman,Arthur Curry,http://www.wikidata.org/entity/Q56244641|http://www.wikidata.org/entity/Q623059
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Superboy,Superman,http://www.wikidata.org/entity/Q1778905|http://www.wikidata.org/entity/Q2723204|http://www.wikidata.org/entity/Q7643821
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Conner Kent,Superman,http://www.wikidata.org/entity/Q1778905
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Dinah Drake,Black Canary,http://www.wikidata.org/entity/Q599124|http://www.wikidata.org/entity/Q91136434
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Shayera Hol,Kendra Saunders,http://www.wikidata.org/entity/Q2210354
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Shayera Hol,Hawkgirl,http://www.wikidata.org/entity/Q2210354|http://www.wikidata.org/entity/Q47542634
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Jesse Quick,The Flash,http://www.wikidata.org/entity/Q1619728
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Helena Bertinelli,Huntress,http://www.wikidata.org/entity/Q114471|http://www.wikidata.org/entity/Q93384289
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Emiko Queen,Green Arrow,http://www.wikidata.org/entity/Q48787180
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Oliver Queen,Green Arrow,http://www.wikidata.org/entity/Q19866576|http://www.wikidata.org/entity/Q2019744|http://www.wikidata.org/entity/Q611993
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Al Pratt,Atom,http://www.wikidata.org/entity/Q29719
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Al Pratt,Ray Palmer,http://www.wikidata.org/entity/Q29719
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Al Pratt,Ryan Choi,http://www.wikidata.org/entity/Q29719
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Wally West,The Flash,http://www.wikidata.org/entity/Q611576
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Wally West,Bart Allen,http://www.wikidata.org/entity/Q3196369
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Zatanna,Zatanna Zatara,http://www.wikidata.org/entity/Q860922
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Bart Allen,The Flash,http://www.wikidata.org/entity/Q1660452
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Bart Allen,Wally West,http://www.wikidata.org/entity/Q3196369
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Hank Heywood,Steel,http://www.wikidata.org/entity/Q49414389
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Black Lightning,Jefferson Pierce,http://www.wikidata.org/entity/Q110483281|http://www.wikidata.org/entity/Q751117
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Dinah Lance,Black Canary,http://www.wikidata.org/entity/Q3707823
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Guy Gardner,Green Lantern,http://www.wikidata.org/entity/Q59528
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Black Canary,Dinah Lance,http://www.wikidata.org/entity/Q3707823
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Zatanna Zatara,Zatanna,http://www.wikidata.org/entity/Q860922
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Elongated Man,Ralph Dibny,http://www.wikidata.org/entity/Q595171|http://www.wikidata.org/entity/Q91461988
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Vibe,Paco Ramone,http://www.wikidata.org/entity/Q4011044
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Doctor Fate,Kent Nelson,http://www.wikidata.org/entity/Q11897821
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,John Stewart,Green Lantern,http://www.wikidata.org/entity/Q2556873
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Connor Hawke,Green Arrow,http://www.wikidata.org/entity/Q1090971
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Cyborg,Victor Stone,http://www.wikidata.org/entity/Q2466726|http://www.wikidata.org/entity/Q57394189
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Doctor Light,Kimiyo Hoshi,http://www.wikidata.org/entity/Q3545378
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Green Arrow,Oliver Queen,http://www.wikidata.org/entity/Q19866576|http://www.wikidata.org/entity/Q2019744|http://www.wikidata.org/entity/Q611993
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Yara Flor,Wonder Woman,http://www.wikidata.org/entity/Q114635427
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Captain Atom,Nathaniel Adam,http://www.wikidata.org/entity/Q514912
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Kent Nelson,Doctor Fate,http://www.wikidata.org/entity/Q11897821
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Vixen,Mari McCabe,http://www.wikidata.org/entity/Q2736581|http://www.wikidata.org/entity/Q97995496
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Power Girl,Kara Zor-El,http://www.wikidata.org/entity/Q948668
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Power Girl,Supergirl,http://www.wikidata.org/entity/Q948668
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Hal Jordan,Green Lantern,http://www.wikidata.org/entity/Q2345627
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Spectre,Green Lantern,http://www.wikidata.org/entity/Q2345627
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Spectre,Hal Jordan,http://www.wikidata.org/entity/Q2345627
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Michael Holt,Mister Terrific,http://www.wikidata.org/entity/Q3856180
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Arthur Curry,Aquaman,http://www.wikidata.org/entity/Q56244641|http://www.wikidata.org/entity/Q623059
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Shazam,Billy Batson,http://www.wikidata.org/entity/Q534153|http://www.wikidata.org/entity/Q57393973
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Kaldur'ahm,Aquaman,http://www.wikidata.org/entity/Q4782681
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Ray Palmer,Atom,http://www.wikidata.org/entity/Q29719|http://www.wikidata.org/entity/Q5685120|http://www.wikidata.org/entity/Q89374608
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Ray Palmer,Al Pratt,http://www.wikidata.org/entity/Q29719
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Ray Palmer,Ryan Choi,http://www.wikidata.org/entity/Q29719
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Diana Prince,Wonder Woman,http://www.wikidata.org/entity/Q338430|http://www.wikidata.org/entity/Q52157964|http://www.wikidata.org/entity/Q5271277|http://www.wikidata.org/entity/Q57394134
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Jay Garrick,The Flash,http://www.wikidata.org/entity/Q1120560|http://www.wikidata.org/entity/Q91933378
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Kate Kane,Batwoman,http://www.wikidata.org/entity/Q91022741
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Hawkgirl,Kendra Saunders,http://www.wikidata.org/entity/Q2210354|http://www.wikidata.org/entity/Q47542643|http://www.wikidata.org/entity/Q97623551
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Hawkgirl,Shayera Hol,http://www.wikidata.org/entity/Q2210354|http://www.wikidata.org/entity/Q47542634
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Freddy Freeman,Shazam,http://www.wikidata.org/entity/Q1035112
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Carter Hall,Hawkman,http://www.wikidata.org/entity/Q2359610|http://www.wikidata.org/entity/Q3783773|http://www.wikidata.org/entity/Q97623827
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Carter Hall,Katar Hol,http://www.wikidata.org/entity/Q2359610
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Dick Grayson,Batman,http://www.wikidata.org/entity/Q4018278
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Jackson Hyde,Aquaman,http://www.wikidata.org/entity/Q4782681
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Ryan Choi,Atom,http://www.wikidata.org/entity/Q29719|http://www.wikidata.org/entity/Q4817193
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Ryan Choi,Al Pratt,http://www.wikidata.org/entity/Q29719
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Ryan Choi,Ray Palmer,http://www.wikidata.org/entity/Q29719
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Kara Zor-El,Supergirl,http://www.wikidata.org/entity/Q10313792|http://www.wikidata.org/entity/Q104902978|http://www.wikidata.org/entity/Q738569|http://www.wikidata.org/entity/Q89133794|http://www.wikidata.org/entity/Q8981293|http://www.wikidata.org/entity/Q948668
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Metamorpho,Rex Mason,http://www.wikidata.org/entity/Q1528452
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Nightwing,Batman,http://www.wikidata.org/entity/Q660695
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Nightwing,Superman,http://www.wikidata.org/entity/Q7643821
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Nightwing,Kara Zor-El,http://www.wikidata.org/entity/Q948668
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Nightwing,Supergirl,http://www.wikidata.org/entity/Q948668
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Mister Miracle,Scott Free,http://www.wikidata.org/entity/Q2365204
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Supergirl,Kara Zor-El,http://www.wikidata.org/entity/Q10313792|http://www.wikidata.org/entity/Q104902978|http://www.wikidata.org/entity/Q738569|http://www.wikidata.org/entity/Q89133794|http://www.wikidata.org/entity/Q8981293|http://www.wikidata.org/entity/Q948668
56,zero-shot,LC-QuAD,deepseek-chat,A1×A2,wikidata_alias,Jessica Cruz,Green Lantern,http://www.wikidata.org/entity/Q24896878
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Simon Baz,Green Lantern,http://www.wikidata.org/entity/Q5300252
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Bruce Wayne,Batman,http://www.wikidata.org/entity/Q10264700|http://www.wikidata.org/entity/Q111269917|http://www.wikidata.org/entity/Q111726636|http://www.wikidata.org/entity/Q2695156|http://www.wikidata.org/entity/Q3636199|http://www.wikidata.org/entity/Q4869384|http://www.wikidata.org/entity/Q57394119|http://www.wikidata.org/entity/Q64658410|http://www.wikidata.org/entity/Q78607187|http://www.wikidata.org/entity/Q94496874
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Kyle Rayner,Green Lantern,http://www.wikidata.org/entity/Q302550
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,J'onn J'onzz,Martian Manhunter,http://www.wikidata.org/entity/Q675179|http://www.wikidata.org/entity/Q91264008
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Clark Kent,Superman,http://www.wikidata.org/entity/Q113105526|http://www.wikidata.org/entity/Q2428427|http://www.wikidata.org/entity/Q2723204|http://www.wikidata.org/entity/Q4111541|http://www.wikidata.org/entity/Q57394096|http://www.wikidata.org/entity/Q59184158|http://www.wikidata.org/entity/Q7643821|http://www.wikidata.org/entity/Q774772|http://www.wikidata.org/entity/Q79015|http://www.wikidata.org/entity/Q91322617
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Barry Allen,The Flash,http://www.wikidata.org/entity/Q2258938|http://www.wikidata.org/entity/Q60464531|http://www.wikidata.org/entity/Q91027063
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Power Ring,Green Lantern,http://www.wikidata.org/entity/Q24896878
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Superboy,Superman,http://www.wikidata.org/entity/Q1778905|http://www.wikidata.org/entity/Q2723204|http://www.wikidata.org/entity/Q7643821
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Conner Kent,Superman,http://www.wikidata.org/entity/Q1778905
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Jesse Quick,The Flash,http://www.wikidata.org/entity/Q1619728
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Wally West,The Flash,http://www.wikidata.org/entity/Q611576
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Bart Allen,The Flash,http://www.wikidata.org/entity/Q1660452
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Guy Gardner,Green Lantern,http://www.wikidata.org/entity/Q59528
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,John Stewart,Green Lantern,http://www.wikidata.org/entity/Q2556873
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Yara Flor,Wonder Woman,http://www.wikidata.org/entity/Q114635427
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Hal Jordan,Green Lantern,http://www.wikidata.org/entity/Q2345627
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Spectre,Green Lantern,http://www.wikidata.org/entity/Q2345627
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Arthur Curry,Aquaman,http://www.wikidata.org/entity/Q56244641|http://www.wikidata.org/entity/Q623059
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Kaldur'ahm,Aquaman,http://www.wikidata.org/entity/Q4782681
56,zero-shot,LC-QuAD,deepseek-chat,A1×A3,wikidata_alias,Diana Prince,Wonder Woman,http://www.wikidata.org/entity/Q338430|http://www.wikidata.org/entity/Q52157964|http://www.wikidata.org/entity/Q5271277|http://www.wikidata.org/entity/Q57394134
