dataset,action,llm,?A1=A2,?A1=A3+A4,?A1>A3,?A1>A4,?A3∅A4,?A4=A1|3,?A1=A1*,?A1=A1**,?A1*=A1**,J(A1-A2),J(A1-A34),J(A3-A4),J(A4-A1|3),J(A1-A1*),J(A1-A1**),J(A1*-A1**),?SC(A1=A2),?SC(A1>A3),?SC(A1>A4),?SC(A3∅A4),?SC(A4=A1|3),idk_A1,idk_A2,idk_A3,idk_A4,?A1=A1(ave),J_A1_ave,idk,?A1=A2(+),?A1=A2(-),J(1-2)+,J(1-2)-,?A1>A3(+),?A1>A3(-),?A1>A4(+),?A1>A4(-),?A3∅A4(+),?A3∅A4(-),J(3-4)+,J(3-4)-,?A1=A3+A4(+),?A1=A3+A4(-),J(1-34)+,J(1-34)-,p(A1=A2)_x,p(A1=A3+A4)_x,p(A1>A3)_x,p(A1>A4)_x,p(A3∅A4)_x,p(A4=A1|3)_x,p(A1=A2)_y,p(A1=A3+A4)_y,p(A1>A3)_y,p(A1>A4)_y,p(A3∅A4)_y,p(A4=A1|3)_y
synthetic,zero-shot,deepseek-chat,0.4667,0.1733,0.4733,0.4867,0.56,0.0867,0.3467,,,0.6754,0.5144,0.1576,0.3069,0.5964,,,0.4933,0.4933,0.5133,0.5667,0.1333,0.0267,0.0533,0.1333,0.1333,0.3467,0.5964,0.08665,0.4791666666666667,0.16666666666666666,0.6860819444444445,0.4200833333333333,0.46153846153846156,0.4823529411764706,0.5,0.4827586206896552,0.5637583892617449,0.0,0.15191476510067115,1.0,0.16058394160583941,0.3076923076923077,0.5296868613138687,0.3527461538461539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,deepseek-reasoner,0.2867,0.2333,0.5267,0.4467,0.7533,0.18,0.25,,,0.5706,0.5545,0.0427,0.4397,0.7556,,,0.3933,0.5467,0.4467,0.7533,0.2067,0.0133,0.0133,0.0067,0.0333,0.25,0.7556,0.016649999999999998,0.3181818181818182,0.05555555555555555,0.6173318181818181,0.22810555555555556,0.5379310344827586,0.2,0.4444444444444444,0.5,0.7602739726027398,0.5,0.04072876712328767,0.114225,0.23972602739726026,0.0,0.5603821917808219,0.3409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gemini-2.0-flash,0.4267,0.1467,0.5267,0.38,0.6067,0.0733,0.6067,,,0.7391,0.5397,0.1348,0.3129,0.8385,,,0.5333,0.5067,0.6,0.6067,0.34,0.0,0.0067,0.0,0.04,0.6067,0.8385,0.011675,0.4732142857142857,0.2894736842105263,0.7715982142857143,0.6432763157894736,0.5238095238095238,0.5333333333333333,0.4482758620689655,0.36363636363636365,0.6126760563380281,0.5,0.13146408450704225,0.19375,0.16037735849056603,0.11363636363636363,0.5365603773584906,0.5473363636363637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gemini-2.5-flash,0.4667,0.24,0.6067,0.4467,0.92,0.2267,0.4733,,,0.7421,0.565,0.0184,0.4236,0.7429,,,0.5467,0.6067,0.44,0.9333,0.2467,0.02,0.0267,0.0133,0.1733,0.4733,0.7429,0.058325,0.5074626865671642,0.125,0.7727656716417911,0.48540000000000005,0.6111111111111112,0.5,0.4413793103448276,0.6,0.9383561643835616,0.25,0.009481506849315069,0.344475,0.23776223776223776,0.2857142857142857,0.5698720279720281,0.4659857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gemini-2.5-pro,0.42,0.2533,0.5933,0.4133,0.8333,0.2267,0.2733,,,0.7499,0.6187,0.0316,0.4928,0.5917,,,0.4933,0.6067,0.44,0.84,0.2667,0.0133,0.0133,0.0067,0.0133,0.2733,0.5917,0.011649999999999999,0.45255474452554745,0.07692307692307693,0.7756065693430658,0.4790307692307692,0.6027397260273972,0.25,0.4236111111111111,0.16666666666666666,0.8435374149659864,0.3333333333333333,0.0266,0.27666666666666667,0.2638888888888889,0.0,0.6341958333333333,0.24621666666666664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-4.1-2025-04-14,0.46,0.2933,0.6867,0.5733,0.6267,0.18,0.32,,,0.746,0.6977,0.1254,0.4714,0.6581,,,0.4867,0.6867,0.5667,0.6333,0.1867,0.0,0.0,0.0267,0.04,0.32,0.6581,0.016675000000000002,0.47101449275362317,0.3333333333333333,0.7592065217391304,0.59385,0.6891891891891891,0.5,0.5963302752293578,0.5121951219512195,0.6308724832214765,0.0,0.1195718120805369,1.0,0.2953020134228188,0.0,0.7015744966442952,0.1154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-4.1-mini-2025-04-14,0.2467,0.1133,0.5867,0.2667,0.68,0.0533,0.3267,,,0.4523,0.4601,0.0802,0.2442,0.6579,,,0.3267,0.42,0.6267,0.6933,0.08,0.0,0.04,0.02,0.08,0.3267,0.6579,0.035,0.25757575757575757,0.16666666666666666,0.46626515151515147,0.3499277777777777,0.5102040816326531,0.6237623762376238,0.25,0.2711864406779661,0.6891891891891891,0.0,0.07543243243243243,0.43335,0.11643835616438356,0.0,0.46669246575342466,0.21825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-4.1-nano-2025-04-14,0.36,0.0933,0.46,0.5067,0.6533,0.0733,0.2133,,,0.6337,0.4292,0.1269,0.2938,0.4468,,,0.48,0.4533,0.4867,0.5533,0.9267,0.0267,0.0667,0.1,0.1,0.2133,0.4468,0.07335,0.37755102040816324,0.3269230769230769,0.7147612244897958,0.48100384615384606,0.39344262295081966,0.5056179775280899,0.49230769230769234,0.5176470588235295,0.6631578947368421,0.6363636363636364,0.11550947368421052,0.14648000000000003,,0.09333333333333334,,0.42916266666666675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-4o,0.2533,0.1467,0.2733,0.2333,0.3,0.0267,0.4533,,,0.2626,0.2265,0.6846,0.0784,0.743,,,0.2667,0.64,0.7267,0.3067,0.3533,0.1267,0.8133,0.7267,0.8267,0.4533,0.743,0.6233500000000001,0.24285714285714285,0.4,0.25277785714285717,0.4,0.38181818181818183,0.21052631578947367,0.3125,0.22388059701492538,0.30201342281879195,0.0,0.6824912751677852,1.0,0.10891089108910891,0.22448979591836735,0.17403366336633663,0.3345408163265306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-5,0.44,0.32,0.6067,0.5267,0.9,0.2733,0.5133,,,0.6704,0.6203,0.0435,0.5809,0.734,,,0.46,0.6067,0.5267,0.9133,0.3,0.1533,0.2333,0.0467,0.2067,0.5133,0.734,0.16,0.44360902255639095,0.4117647058823529,0.6728263157894736,0.6518529411764705,0.6095890410958904,0.5,0.527027027027027,0.5,0.9178082191780822,0.25,0.025886986301369864,0.6875,0.3219178082191781,0.25,0.6237335616438356,0.49597500000000005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-5-mini,0.48,0.46,0.62,0.66,0.7067,0.2267,0.4733,,,0.5876,0.6434,0.2502,0.4476,0.6112,,,0.4867,0.6333,0.6867,0.72,0.2467,0.3933,0.2333,0.2867,0.4067,0.4733,0.6112,0.33,0.48175182481751827,0.46153846153846156,0.5948189781021898,0.5112153846153846,0.6319444444444444,0.3333333333333333,0.678082191780822,0.0,0.7191780821917808,0.25,0.23649520547945208,0.75,0.46258503401360546,0.3333333333333333,0.6442129251700681,0.6041666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-5-nano,0.56,0.3667,0.6333,0.5867,0.8267,0.2533,0.5533,,,0.7499,0.6463,0.1358,0.5338,0.7762,,,0.5667,0.5867,0.5867,0.8267,0.3333,0.1867,0.2067,0.1933,0.26,0.5533,0.7762,0.211675,0.5673758865248227,0.4444444444444444,0.7532588652482269,0.6975666666666667,0.632,0.64,0.5955882352941176,0.5,0.8602941176470589,0.5,0.10832058823529411,0.4030642857142857,0.3656716417910448,0.375,0.64585,0.64966875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-oss:20b,0.26,0.16,0.5,0.38,0.8133,0.14,,,,0.5237,0.5042,0.0454,0.4009,,,,0.32,0.5533,0.3733,0.7867,0.1867,0.0467,0.0533,0.0,0.08,,,0.045,0.2765957446808511,0.0,0.5408382978723404,0.25473333333333337,0.5285714285714286,0.1,0.3741496598639456,0.6666666666666666,0.8214285714285714,0.7,0.03651571428571428,0.16999999999999998,0.16783216783216784,0.0,0.5080776223776224,0.4249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,grok-3-mini,0.4067,0.3067,0.6267,0.48,0.9,0.28,,,,0.6741,0.677,0.0199,0.5893,,,,0.4667,0.6333,0.4867,0.9067,0.3,0.02,0.0133,0.02,0.0267,,,0.02,0.4306569343065693,0.15384615384615385,0.7017532846715328,0.38282307692307693,0.6363636363636364,0.42857142857142855,0.48299319727891155,0.3333333333333333,0.9115646258503401,0.3333333333333333,0.01794421768707483,0.11423333333333334,0.3129251700680272,0.0,0.6866061224489797,0.20453333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,llama3.1:70b,0.2667,0.08,0.38,0.3067,0.6733,0.0333,,,,0.5431,0.4438,0.1072,0.263,,,,0.3067,0.5933,0.5467,0.68,0.0467,0.0067,0.0,0.0067,0.0133,,,0.006675,0.2777777777777778,0.0,0.5535756944444444,0.29213333333333336,0.3333333333333333,0.38405797101449274,0.2708333333333333,0.3235294117647059,0.6778523489932886,0.0,0.10286241610738255,0.75,0.08108108108108109,0.0,0.4462027027027028,0.2692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,llama3.1:8b,0.0667,0.0,0.2,0.1333,0.62,0.0,,,,0.3819,0.296,0.1017,0.1473,,,,0.86,0.74,0.78,0.4067,0.98,0.0,0.0,0.0067,0.0133,,,0.005,0.07692307692307693,0.06569343065693431,0.3691615384615385,0.38310145985401456,0.2,0.2,0.11764705882352941,0.13533834586466165,0.5555555555555556,0.6403508771929824,0.11299166666666666,0.0981640350877193,0.0,0.0,0.26156666666666667,0.29669523809523807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,mistral-small:24b,0.2533,0.1333,0.3333,0.3667,0.5333,0.0133,,,,0.398,0.3567,0.2529,0.2234,,,,0.3467,0.6667,0.64,0.54,0.8333,0.4933,0.0733,0.2133,0.2933,,,0.2683,0.2727272727272727,0.1111111111111111,0.43533333333333335,0.12433888888888887,,0.3333333333333333,1.0,0.3624161073825503,0.5369127516778524,0.0,0.24789932885906038,1.0,0.18518518518518517,0.12195121951219512,0.4089925925925926,0.34524308943089427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,o3,0.3,0.26,0.5333,0.3933,0.8467,0.2333,0.3733,,,0.5838,0.5677,0.0287,0.5093,0.6738,,,0.3933,0.5467,0.4,0.84,0.26,0.0267,0.0267,0.0133,0.0267,0.3733,0.6738,0.023350000000000003,0.3283582089552239,0.0625,0.6237402985074626,0.24893125,0.541095890410959,0.25,0.3945578231292517,0.3333333333333333,0.8551724137931035,0.6,0.021922758620689653,0.225,0.2671232876712329,0.0,0.5761034246575342,0.260425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,chain-of-thought,deepseek-chat,0.9613,0.7508,0.8737,0.8704,0.867,0.6263,,,,0.9767,0.9114,0.1264,0.7565,,,,,,,,,0.1296,0.1313,0.1448,0.1717,,,0.14435,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,chain-of-thought,deepseek-reasoner,0.9583,0.8097,0.8915,0.8848,0.8948,0.7145,,,,0.9729,0.9252,0.0985,0.8081,,,,,,,,,0.0985,0.1052,0.1135,0.1436,,,0.1152,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
overall,chain-of-thought,gpt-4.1-2025-04-14,0.9444,0.8316,0.936,0.9226,0.9545,0.7912,,,,0.969,0.9502,0.0333,0.8799,,,,,,,,,0.0269,0.0303,0.0539,0.0758,,,0.046725,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,chain-of-thought,gpt-5,0.9498,0.8763,0.9264,0.9398,0.8612,0.7441,,,,0.9655,0.9509,0.1317,0.8119,,,,,,,,,0.1304,0.1371,0.1321,0.1455,,,0.13627499999999998,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,chain-of-thought,gpt-5-nano,0.9356,0.7489,0.8578,0.86,0.5556,0.3267,,,,0.9627,0.9017,0.4381,0.4487,,,,,,,,,0.4289,0.4378,0.4333,0.4511,,,0.437775,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.9334,0.0,0.0,0.0,0.0,0.0,0.9334,0.0
overall,chain-of-thought,llama3.1:70b,0.8133,0.5767,0.7267,0.7583,0.8567,0.48,,,,0.878,0.7934,0.1147,0.6673,,,,,,,,,0.085,0.0967,0.155,0.1733,,,0.1275,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,chain-of-thought,llama3.1:8b,0.7007,0.3746,0.6722,0.6271,0.8227,0.2876,,,,0.8111,0.677,0.1193,0.5128,,,,,,,,,0.0602,0.0736,0.1388,0.1823,,,0.11372499999999999,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,classification,deepseek-chat,0.945,0.825,0.7467,0.9117,0.6733,0.5417,0.5033,0.48,0.4917,0.9722,0.9404,0.3101,0.6274,0.6937,0.6687,0.6839,0.8933,0.4333,,,0.52,0.2167,0.2267,0.2983,0.3467,0.4917,0.6821,0.2721,0.9280575539568345,0.5454545454545454,0.9597827338129498,0.740909090909091,0.6666666666666666,0.5925925925925926,,,,,,,0.8571428571428571,0.8391608391608392,0.9642857142857143,0.9183146853146854,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0024,0.0
overall,classification,deepseek-reasoner,0.785,0.7883,0.6217,0.8533,0.6967,0.515,0.4267,0.3817,0.45,0.824,0.8742,0.2966,0.5637,0.6299,0.5716,0.6319,0.6533,0.4867,,,0.54,0.1883,0.1433,0.2867,0.3317,0.4195,0.6111,0.23750000000000002,0.6546762589928058,0.36363636363636365,0.6765122302158274,0.5545454545454546,0.4782608695652174,0.4166666666666667,,,,,,,0.6056338028169014,0.375,0.7532640845070423,0.731975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
overall,classification,gemini-2.0-flash,0.8817,0.8483,0.53,0.945,0.6433,0.5383,0.42,0.3867,0.3683,0.9384,0.9292,0.2782,0.6268,0.659,0.6005,0.5822,0.885,0.495,,,0.4617,0.155,0.1483,0.275,0.32,0.3917,0.6139,0.22457500000000002,0.8924914675767918,0.42857142857142855,0.9474943686006827,0.5566428571428571,0.5266903914590747,0.5329153605015674,,,,,,,0.8455056179775281,0.8524590163934426,0.9357103932584269,0.919794262295082,0.0,0.0,0.0,0.0,0.5475,0.0,0.0,0.0,0.0,0.0,0.5475,0.0
overall,classification,gemini-2.5-flash,0.8983,0.93,0.5767,0.9683,0.9067,0.8483,0.33,0.3383,0.3267,0.9383,0.9607,0.0882,0.8392,0.6356,0.6168,0.6381,0.875,0.5817,,,0.8533,0.0717,0.0667,0.1217,0.14,0.3317,0.6302,0.100025,0.9478764478764479,0.5853658536585366,0.9560220077220076,0.8265573170731707,0.5834797891036907,0.45161290322580644,,,,,,,0.9457092819614711,0.6206896551724138,0.9653462346760071,0.8686103448275863,0.0,0.0,0.0002,0.0,0.0989,0.0,0.0,0.0,0.0002,0.0,0.0989,0.0
overall,classification,gemini-2.5-pro,0.8533,0.765,0.5833,0.88,0.93,0.7133,0.3733,0.3133,0.3367,0.8978,0.8616,0.0622,0.7902,0.6515,0.5929,0.6195,0.9067,0.575,,,0.7467,0.0917,0.0883,0.1233,0.14,0.3411,0.6213,0.110825,0.9269662921348315,0.25757575757575757,0.9306636704119851,0.6316727272727273,0.5826086956521739,0.6,,,,,,,0.7949640287769785,0.38636363636363635,0.8822052158273381,0.6009159090909091,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0
overall,classification,gpt-4.1-2025-04-14,0.9183,0.87,0.575,0.975,0.87,0.7483,0.2983,0.2917,0.325,0.9754,0.9711,0.1174,0.8484,0.6209,0.6051,0.6229,0.9233,0.5717,,,0.7467,0.0517,0.0533,0.0933,0.1283,0.305,0.6163,0.08165,0.9453262786596119,0.45454545454545453,0.9865074074074074,0.7850454545454546,0.5745762711864407,0.6,,,,,,,0.8713550600343053,0.8235294117647058,0.9724267581475129,0.9273411764705882,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0
overall,classification,gpt-4.1-mini-2025-04-14,0.8983,0.8633,0.4967,0.9483,0.7717,0.64,0.345,0.3383,0.365,0.9573,0.9482,0.2183,0.7241,0.5946,0.5772,0.6007,0.8933,0.4983,,,0.625,0.1667,0.165,0.1583,0.2517,0.3494,0.5908,0.185425,0.9341864716636198,0.5283018867924528,0.971663436928702,0.808588679245283,0.4913294797687861,0.49882903981264637,,,,,,,0.8738574040219378,0.7547169811320755,0.9515482632541133,0.9139528301886793,0.0,0.0,0.0125,0.0,0.2672,0.0,0.0,0.0,0.0125,0.0,0.2672,0.0
overall,classification,gpt-4.1-nano-2025-04-14,0.9733,0.565,0.6733,0.5667,0.3817,0.0,0.96,0.9583,0.955,0.9757,0.7272,0.6149,0.0017,0.9608,0.96,0.9558,0.6933,0.385,,,1.0,0.9833,0.9733,0.6717,0.565,0.9578,0.9589,0.798325,0.9651162790697675,0.9941176470588236,0.9672204651162791,0.9970588235294118,0.6158940397350994,0.6926503340757239,,,,,,,,0.565,,0.7272223333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
overall,classification,gpt-4o,0.9733,0.9367,0.5233,0.9833,0.3633,0.3067,0.6,0.32,0.4233,0.5867,0.9801,0.6279,0.3508,0.4333,0.4147,0.5083,0.965,0.4267,,,0.735,0.5683,0.5733,0.6167,0.635,0.4478,0.4521,0.598325,0.9828473413379074,0.6470588235294118,0.591153859348199,0.43373529411764705,0.4625,0.645,,,,,,,0.9257142857142857,0.9411764705882353,0.9834554285714284,0.9787383529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,classification,gpt-5,0.9233,0.8817,0.6767,0.965,0.7067,0.5983,0.5583,0.5717,0.5867,0.9663,0.9334,0.292,0.6683,0.7534,0.7402,0.7621,0.9133,0.6717,,,0.63,0.2717,0.27,0.3117,0.3583,0.5722,0.7519,0.302925,0.9547101449275363,0.5625,0.9820644927536232,0.7848270833333334,0.6774193548387096,0.6363636363636364,,,,,,,0.8949211908931699,0.6206896551724138,0.9381744308231172,0.8404068965517242,0.0,0.0,0.0695,0.0,0.9669,0.0,0.0,0.0,0.0695,0.0,0.9669,0.0
overall,classification,gpt-5-mini,0.88,0.6417,0.6317,0.75,0.6733,0.34,0.59,0.5933,0.5817,0.9258,0.7667,0.3267,0.4464,0.731,0.738,0.7328,0.8467,0.6167,,,0.38,0.4083,0.3883,0.385,0.4067,0.5883,0.7339,0.397075,0.8935018050541517,0.717391304347826,0.9371158844765343,0.7889826086956522,0.6291161178509532,0.6956521739130435,,,,,,,0.6433566433566433,0.6071428571428571,0.7665884615384616,0.7700071428571428,0.0,0.0361,1.0,0.6127,0.0,0.0,0.0,0.0361,1.0,0.6127,0.0,0.0
overall,classification,gpt-5-nano,0.7783,0.69,0.0767,0.7683,0.195,0.005,0.09,0.5633,0.075,0.7816,0.7608,0.8039,0.0782,0.096,0.566,0.0816,0.7767,0.1267,,,0.0883,0.1117,0.1067,0.0467,0.0217,0.2428,0.2479,0.0717,0.8055045871559633,0.509090909090909,0.8081271559633028,0.5191600000000001,0.054104477611940295,0.265625,,,,,,,0.72,0.36,0.782636,0.520666,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
overall,classification,gpt-oss:20b,0.6717,0.4833,0.3933,0.7317,0.8467,0.38,0.2717,0.2483,0.2633,0.7939,0.7677,0.1073,0.6099,0.4892,0.4829,0.4894,0.665,0.4033,,,0.4033,0.1567,0.1183,0.1483,0.2067,0.2611,0.4872,0.1575,0.6784452296819788,0.5588235294117647,0.7968805653710247,0.7450470588235295,0.38619402985074625,0.453125,,,,,,,0.48257839721254353,0.5,0.7658412891986063,0.8090038461538462,0.0,0.0,0.2877,0.0,0.1508,0.0,0.0,0.0,0.2877,0.0,0.1508,0.0
overall,classification,grok-3-mini,0.9083,0.7883,0.5767,0.9,0.8667,0.6683,0.3767,0.365,0.3717,0.9639,0.9366,0.1277,0.7869,0.6309,0.6203,0.6182,0.9183,0.5617,,,0.6933,0.1133,0.115,0.1433,0.175,0.3711,0.6231,0.13665,0.9542124542124543,0.4444444444444444,0.986679304029304,0.73355,0.5726795096322241,0.6551724137931034,,,,,,,0.7951807228915663,0.5789473684210527,0.938937865748709,0.8646157894736843,0.0,0.0,0.0121,0.0,0.9142,0.0,0.0,0.0,0.0121,0.0,0.9142,0.0
overall,classification,llama3.1:70b,0.8033,0.5733,0.3783,0.8633,0.935,0.5617,0.2033,0.1767,0.18,0.9071,0.8621,0.0295,0.812,0.4882,0.4549,0.4659,0.8233,0.595,,,0.5367,0.0133,0.03,0.0183,0.0333,0.1867,0.4697,0.023725000000000003,0.8230240549828178,0.16666666666666666,0.9209295532646048,0.46067777777777785,0.35185185185185186,0.38095238095238093,,,,,,,0.5727069351230425,0.5751633986928104,0.8625514541387023,0.8609013071895424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,classification,llama3.1:8b,0.1633,0.0833,0.0983,0.3383,0.6817,0.05,0.045,0.0367,0.0317,0.5603,0.5018,0.0974,0.3899,0.2944,0.253,0.2497,0.81,0.7833,,,0.8267,0.0,0.0033,0.0,0.0,0.0378,0.2657,0.000825,0.19230769230769232,0.16202090592334495,0.7328115384615385,0.5525364111498258,0.07228915662650602,0.10251450676982592,,,,,,,0.10256410256410256,0.08045977011494253,0.5077294871794872,0.5008572796934866,0.0,0.0,0.9335,0.0,0.6679,0.0,0.0,0.0,0.9335,0.0,0.6679,0.0
overall,classification,mistral-small:24b,0.845,0.565,0.4467,0.8067,0.7983,0.4233,0.3467,0.2517,0.28,0.9257,0.811,0.1774,0.6371,0.5922,0.5026,0.524,0.885,0.5517,,,0.565,0.1133,0.1217,0.1133,0.1083,0.2928,0.5396,0.11415,0.8981818181818182,0.26,0.9508209090909089,0.6489880000000001,0.0,0.44741235392320533,,,,,,,0.5116279069767442,0.5691202872531418,0.816660465116279,0.8105967684021544,0.0,0.0,0.0768,0.0,0.0,0.0,0.0,0.0,0.0768,0.0,0.0,0.0
overall,classification,o3,0.82,0.81,0.52,0.9133,0.925,0.7467,0.325,0.3217,0.3283,0.9324,0.9124,0.0674,0.8397,0.6034,0.6148,0.6098,0.8433,0.5133,,,0.775,0.1,0.08,0.095,0.11,0.325,0.6093,0.09625,0.8553571428571428,0.325,0.9499392857142858,0.6866475,0.5173010380622838,0.5909090909090909,,,,,,,0.830122591943958,0.41379310344827586,0.9222970227670754,0.716851724137931,0.0,0.0,0.0032,0.0,0.041,0.0,0.0,0.0,0.0032,0.0,0.041,0.0
overall,fixing,deepseek-chat,0.8167,0.7467,0.8567,0.95,0.9467,0.71,0.4883,0.5133,0.505,0.9117,0.9164,0.0396,0.798,0.714,0.7276,0.7305,,,,,,0.0667,0.0633,0.1233,0.1383,0.5022,0.724,0.09790000000000001,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,deepseek-reasoner,0.6833,0.6133,0.7417,0.8633,0.93,0.5833,0.2033,0.1867,0.1883,0.8221,0.8357,0.0537,0.7955,0.4582,0.4436,0.4432,,,,,,0.0467,0.0417,0.075,0.0733,0.1928,0.4483,0.059175,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gemini-2.0-flash,0.79,0.7517,0.8417,0.92,0.9667,0.7383,0.775,0.7683,0.7467,0.8233,0.9066,0.0137,0.8415,0.8706,0.8656,0.8529,,,,,,0.0167,0.0033,0.0133,0.085,0.7633,0.863,0.029575,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gemini-2.5-flash,0.8917,0.89,0.89,0.9533,0.9567,0.855,0.6817,0.68,0.665,0.9256,0.9172,0.0408,0.8349,0.7806,0.7855,0.777,,,,,,0.0767,0.045,0.06,0.1317,0.6756,0.781,0.07835,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gemini-2.5-pro,0.7733,0.7583,0.7317,0.9217,0.9783,0.7483,0.4717,0.485,0.4367,0.8197,0.8579,0.0206,0.8089,0.6247,0.6606,0.6217,,,,,,0.115,0.085,0.02,0.11,0.4645,0.6357,0.0825,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-4.1-2025-04-14,0.825,0.78,0.91,0.945,0.9533,0.7483,0.5217,0.5333,0.5233,0.9207,0.9252,0.0309,0.8364,0.7766,0.7789,0.7743,,,,,,0.045,0.045,0.065,0.1017,0.5261,0.7766,0.064175,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-4.1-mini-2025-04-14,0.775,0.73,0.865,0.9633,0.8967,0.6883,0.445,0.4517,0.4667,0.8881,0.8835,0.061,0.7953,0.7114,0.727,0.7168,,,,,,0.0517,0.06,0.1217,0.1117,0.4545,0.7184,0.08627499999999999,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-4.1-nano-2025-04-14,0.5467,0.3083,0.555,0.6017,0.6183,0.215,0.3483,0.3533,0.44,0.6237,0.5043,0.2257,0.3509,0.4852,0.4825,0.5477,,,,,,0.1667,0.2067,0.2367,0.1333,0.3805,0.5051,0.18585,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.9176,0.0,0.0,0.0,0.0,0.0,0.9176,0.0
