Q_ID,dataset,llm,R(1-2),R(1-3),R(1-4),R(3-4),R(1-34)
27,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
28,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
29,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
30,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,ContainedBy
31,spinach,gpt-oss:20b,Contains,Contains,Contains,Disjoint,Equivalence
32,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Overlap,ContainedBy
33,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
34,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
35,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Equivalence,ContainedBy
36,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
37,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
38,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
39,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
40,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
41,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
42,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
43,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
44,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Contains
45,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Contains
46,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
47,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
48,spinach,gpt-oss:20b,ContainedBy,Contains,Contains,Disjoint,ContainedBy
49,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
50,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
51,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
52,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
53,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
54,spinach,gpt-oss:20b,Equivalence,Equivalence,Contains,Contains,Equivalence
55,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
56,spinach,gpt-oss:20b,Equivalence,Equivalence,Contains,Contains,Equivalence
57,spinach,gpt-oss:20b,Equivalence,Contains,Contains,ContainedBy,Equivalence
58,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
59,spinach,gpt-oss:20b,Equivalence,ContainedBy,Contains,Overlap,Equivalence
60,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
61,spinach,gpt-oss:20b,Contains,Contains,Contains,Disjoint,ContainedBy
62,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Contains,Equivalence
63,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
64,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
65,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
66,spinach,gpt-oss:20b,Equivalence,Overlap,Contains,Disjoint,Equivalence
67,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
68,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
69,spinach,gpt-oss:20b,Contains,Contains,Contains,Disjoint,Equivalence
70,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
71,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
72,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
73,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
74,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
75,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Contains,Equivalence
76,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
77,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
78,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
79,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
80,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
81,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
82,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
83,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
84,spinach,gpt-oss:20b,Equivalence,Disjoint,Equivalence,Disjoint,Equivalence
85,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
86,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Contains
87,spinach,gpt-oss:20b,Equivalence,Contains,Equivalence,Disjoint,Equivalence
88,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
89,spinach,gpt-oss:20b,Equivalence,Equivalence,Contains,Contains,Equivalence
90,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
91,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
92,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
93,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
94,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
95,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
96,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
97,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
98,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
99,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
100,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
101,spinach,gpt-oss:20b,Equivalence,Equivalence,Equivalence,Equivalence,Equivalence
102,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
103,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Overlap,ContainedBy
104,spinach,gpt-oss:20b,Equivalence,Contains,Contains,ContainedBy,ContainedBy
105,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
106,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
107,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Overlap,Equivalence
108,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
109,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
110,spinach,gpt-oss:20b,Contains,Contains,Contains,Disjoint,Equivalence
111,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
112,spinach,gpt-oss:20b,Contains,Contains,Contains,Disjoint,Equivalence
113,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
114,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
115,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
116,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
117,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Contains
118,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
119,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
120,spinach,gpt-oss:20b,ContainedBy,Contains,Contains,Disjoint,Equivalence
121,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
122,spinach,gpt-oss:20b,Equivalence,Equivalence,Contains,Disjoint,Equivalence
123,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
124,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
125,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
126,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
127,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
128,spinach,gpt-oss:20b,Equivalence,Equivalence,Contains,Disjoint,Equivalence
129,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
130,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
131,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
132,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
133,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
134,spinach,gpt-oss:20b,Equivalence,Equivalence,Contains,Disjoint,Equivalence
135,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
136,spinach,gpt-oss:20b,Contains,Contains,Contains,Contains,Unknown
137,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
138,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
139,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
140,spinach,gpt-oss:20b,Contains,Contains,Contains,Disjoint,Equivalence
141,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
142,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
143,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
144,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
145,spinach,gpt-oss:20b,ContainedBy,Contains,Contains,Disjoint,Equivalence
146,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
147,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
148,spinach,gpt-oss:20b,Equivalence,Contains,Contains,Disjoint,Equivalence
149,spinach,gpt-oss:20b,Contains,Contains,Contains,Disjoint,Equivalence
0,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
1,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
2,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
3,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
4,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
5,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
6,spinach,deepseek-chat,Equivalence,Contains,ContainedBy,Disjoint,Equivalence
7,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Overlap
8,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
9,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
10,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
11,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
12,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
13,spinach,deepseek-chat,Equivalence,Overlap,Disjoint,Disjoint,Equivalence
14,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
15,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
16,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
17,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
18,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
19,spinach,deepseek-chat,Equivalence,Overlap,Overlap,Disjoint,Disjoint
20,spinach,deepseek-chat,Equivalence,Contains,Disjoint,Disjoint,Equivalence
21,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
22,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
23,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
24,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
25,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
26,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
27,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
28,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
29,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
30,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
31,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
32,spinach,deepseek-chat,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
33,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
34,spinach,deepseek-chat,Equivalence,Overlap,ContainedBy,Disjoint,Equivalence
35,spinach,deepseek-chat,Equivalence,ContainedBy,ContainedBy,Disjoint,Disjoint
36,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
37,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
38,spinach,deepseek-chat,Equivalence,Overlap,Contains,Disjoint,Equivalence
39,spinach,deepseek-chat,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
40,spinach,deepseek-chat,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
41,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
42,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
43,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
44,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
45,spinach,deepseek-chat,Equivalence,Contains,Disjoint,Disjoint,Equivalence
46,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
47,spinach,deepseek-chat,Equivalence,Overlap,Disjoint,Disjoint,Equivalence
48,spinach,deepseek-chat,Equivalence,Overlap,Overlap,Disjoint,Equivalence
49,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
50,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
51,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
52,spinach,deepseek-chat,Equivalence,Contains,Disjoint,Disjoint,Equivalence
53,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
54,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
55,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
56,spinach,deepseek-chat,Equivalence,Equivalence,Disjoint,Disjoint,Equivalence
57,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
58,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
59,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Overlap
60,spinach,deepseek-chat,Equivalence,Overlap,ContainedBy,Disjoint,ContainedBy
61,spinach,deepseek-chat,Overlap,ContainedBy,Disjoint,Disjoint,Disjoint
62,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
63,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
64,spinach,deepseek-chat,Equivalence,ContainedBy,Contains,Disjoint,Disjoint
65,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
66,spinach,deepseek-chat,Equivalence,Overlap,ContainedBy,Disjoint,Equivalence
67,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
68,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Disjoint
69,spinach,deepseek-chat,Equivalence,Overlap,Overlap,Disjoint,Equivalence
70,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
71,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
72,spinach,deepseek-chat,Equivalence,Contains,Disjoint,Disjoint,Equivalence
73,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
74,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
75,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Disjoint
76,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
77,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
78,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
79,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
80,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
81,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
82,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
83,spinach,deepseek-chat,Equivalence,Contains,Disjoint,Disjoint,Equivalence
84,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
85,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
86,spinach,deepseek-chat,Equivalence,ContainedBy,ContainedBy,Disjoint,Disjoint
87,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
88,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
89,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
90,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
91,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
92,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
93,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
94,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
95,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
96,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
97,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
98,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
99,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
100,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
101,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
102,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
103,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Disjoint
104,spinach,deepseek-chat,Equivalence,Contains,Contains,Overlap,Overlap
105,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
106,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
107,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
108,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
109,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
110,spinach,deepseek-chat,Equivalence,Contains,ContainedBy,Disjoint,Equivalence
111,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
112,spinach,deepseek-chat,Unknown,Contains,Overlap,Disjoint,Equivalence
113,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
114,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
115,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
116,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
117,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
118,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
119,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
120,spinach,deepseek-chat,Equivalence,Contains,Disjoint,Disjoint,Equivalence
121,spinach,deepseek-chat,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
122,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
123,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
124,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
125,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
126,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
127,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
128,spinach,deepseek-chat,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
129,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
130,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
131,spinach,deepseek-chat,Equivalence,Contains,Disjoint,Disjoint,Equivalence
132,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
133,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
134,spinach,deepseek-chat,Equivalence,Contains,Contains,Disjoint,Equivalence
135,spinach,deepseek-chat,Equivalence,Contains,Disjoint,Disjoint,Equivalence
136,spinach,deepseek-chat,Equivalence,Contains,Disjoint,Disjoint,Equivalence
137,spinach,deepseek-chat,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
138,spinach,deepseek-chat,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
139,spinach,deepseek-chat,Equivalence,Contains,Overlap,Disjoint,Equivalence
140,spinach,deepseek-chat,Equivalence,Contains,Disjoint,Disjoint,Equivalence
141,spinach,deepseek-chat,Equivalence,Contains,Disjoint,Disjoint,Equivalence
142,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
143,spinach,deepseek-chat,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
