dataset,action,llm,?A1=A2,?A1=A3+A4,?A1>A3,?A1>A4,?A3∅A4,?A4=A1|3,?A1=A1*,?A1=A1**,?A1*=A1**,J(A1-A2),J(A1-A34),J(A3-A4),J(A4-A1|3),J(A1-A1*),J(A1-A1**),J(A1*-A1**),idk_A1,idk_A2,idk_A3,idk_A4,?A1=A1(ave),J_A1_ave,?A1=A2(+),?A1=A2(-),J(1-2)+,J(1-2)-,?A1>A3(+),?A1>A3(-),?A1>A4(+),?A1>A4(-),?A3∅A4(+),?A3∅A4(-),J(3-4)+,J(3-4)-,?A1=A3+A4(+),?A1=A3+A4(-),J(1-34)+,J(1-34)-,p(A1=A2),p(A1=A3+A4),p(A1>A3),p(A1>A4),p(A3∅A4),p(A4=A1|3)
overall,wikidata,gpt-4o,0.8711,0.7067,0.76,0.8356,0.2333,0.12,,,,0.8796,0.7734,0.7553,0.1338,,,,0.8422,0.8422,0.7956,0.8844,,,,,,,,,,,,,,,,,,,3.958784736514899e-102,1.7595510897710348e-113,7.256413030971699e-31,2.1570105283872806e-84,1.4606825702867502e-115,0.3916032022369032
overall,wikidata,gpt-5,0.7467,0.5889,0.7578,0.7667,0.6622,0.3778,,,,0.8379,0.7585,0.3072,0.4838,,,,0.4422,0.46,0.3444,0.42,,,,,,,,,,,,,,,,,,,3.176075944294346e-13,1.1918669712507488e-10,4.6019655669990975e-08,8.012737986517687e-07,0.00026439571812655085,0.13338134368416865
overall,wikidata,gpt-5-mini,0.7489,0.6,0.7267,0.7578,0.5311,0.2778,,,,0.8202,0.7417,0.4434,0.3478,,,,0.5644,0.5711,0.4889,0.5956,,,,,,,,,,,,,,,,,,,2.1081993762428627e-08,3.2434979779811665e-11,7.344358627194522e-08,1.1244924767959893e-05,7.932245325834853e-10,0.284581355762469
overall,wikidata,gpt-5-nano,0.7311,0.5089,0.6933,0.7311,0.6267,0.3244,,,,0.8257,0.6992,0.3486,0.4091,,,,0.5222,0.5044,0.3911,0.52,,,,,,,,,,,,,,,,,,,6.748433920638215e-17,0.00010811364898535362,0.006443570975034197,8.888446711200194e-08,2.2055975411489196e-07,0.7147575802878703
overall,wikidata,gpt-oss:20b,0.2844,0.2089,0.4711,0.4333,0.8667,0.24,,,,0.4675,0.4276,0.0565,0.3356,,,,0.1822,0.1956,0.1733,0.2333,,,,,,,,,,,,,,,,,,,0.005883922473103994,0.002375987356129214,0.009285084534916818,5.908641842037041e-06,0.0032697748230609714,7.694270974037945e-07
overall,wikidata,grok-3-mini,0.3578,0.2467,0.5644,0.5089,0.8889,0.2822,,,,0.606,0.561,0.036,0.4458,,,,0.06,0.0756,0.0822,0.1289,,,,,,,,,,,,,,,,,,,0.6255605653793305,0.009972873782872491,0.5494810023945196,0.05009662414797314,0.8957927008383401,0.424988971691084
overall,wikidata,llama3.1:8b,0.0511,0.0089,0.1378,0.0911,0.6844,0.0044,,,,0.2843,0.2209,0.09,0.103,,,,0.0022,0.0044,0.0178,0.0133,,,,,,,,,,,,,,,,,,,4.968015141912969e-06,0.03515625,2.3939120597293956e-11,1.2145886270456999e-06,2.2763421739148654e-18,0.03125
overall,wikidata,llama3.3:70b,0.3267,0.0867,0.3867,0.2733,0.5133,0.0467,,,,0.6238,0.4561,0.146,0.2116,,,,0.0,0.0,0.0067,0.0,,,,,,,,,,,,,,,,,,,0.454498291015625,1.0,0.6900379657745361,0.860050065908581,0.005222879350185395,1.0
overall,wikidata,o3,0.44,0.2867,0.58,0.4533,0.88,0.2778,,,,0.7057,0.6198,0.0445,0.5259,,,,0.1022,0.0978,0.0689,0.0911,,,,,,,,,,,,,,,,,,,1.969439425191488e-06,0.04998222594111557,0.0002615379321758696,0.06264734348815491,0.03428783117316059,0.27393810275284813
overall,zero-shot,deepseek-chat,0.3311,0.1667,0.4644,0.4267,0.58,0.12,,,,0.5577,0.4547,0.1467,0.2506,,,,0.0511,0.0667,0.1422,0.1956,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,deepseek-r1:1.5b,0.0,0.0,0.0,0.0,0.9933,0.0,,,,0.004,0.0021,0.0008,0.001,,,,0.0,0.0,0.0,0.0,,,,0.0,,0.003969555555555555,,0.0,,0.0,,0.9933333333333333,,0.0008426666666666666,,0.0,,0.0021024444444444445,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,deepseek-r1:70b,0.0,0.0,0.0,0.0,0.8978,0.0,,,,0.2836,0.1932,0.0155,0.1102,,,,0.0,0.0,0.0,0.0,,,,0.0,,0.28361755555555557,,0.0,,0.0,,0.8977777777777778,,0.015454222222222222,,0.0,,0.19318088888888887,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,deepseek-reasoner,0.1911,0.14,0.4067,0.3133,0.8067,0.1311,,,,0.4515,0.4152,0.038,0.3148,,,,0.0356,0.0489,0.0311,0.06,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gemini-2.0-flash,0.3622,0.1356,0.44,0.3822,0.6289,0.0822,,,,0.6274,0.4794,0.1292,0.2962,,,,0.0067,0.0089,0.0067,0.0067,,,0.37220843672456577,0.2765957446808511,0.6359915632754343,0.5538404255319149,0.42162162162162165,0.525,0.45652173913043476,0.36312849162011174,0.6386946386946387,0.42857142857142855,0.12834941724941723,0.1458761904761905,0.12742382271468145,0.16853932584269662,0.4772587257617728,0.48833595505617977,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gemini-2.5-flash,0.3533,0.2844,0.5133,0.4733,0.86,0.28,,,,0.6136,0.5562,0.0285,0.4626,,,,0.0667,0.0644,0.0778,0.0978,,,0.37662337662337664,0.2153846153846154,0.6366677922077922,0.47695692307692306,0.5138888888888888,0.5,0.46774193548387094,0.625,0.8678815489749431,0.5454545454545454,0.025391799544419134,0.15236363636363637,0.28837209302325584,0.2,0.5649267441860465,0.36903,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gemini-2.5-pro,0.3267,0.2356,0.4489,0.4022,0.8022,0.24,,,,0.6395,0.5829,0.031,0.4829,,,,0.0244,0.0289,0.0378,0.0489,,,0.35467980295566504,0.06818181818181818,0.6619051724137931,0.4328681818181818,0.4462242562929062,0.5384615384615384,0.4052132701421801,0.35714285714285715,0.8099547511312217,0.375,0.02673642533936652,0.2652125,0.24367816091954023,0.0,0.5865108045977012,0.4778666666666666,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-4.1-2025-04-14,0.4511,0.1911,0.5378,0.4333,0.6267,0.1289,,,,0.7225,0.5772,0.1133,0.3782,,,,0.0067,0.0111,0.0467,0.0689,,,0.4651741293532338,0.2692307692307692,0.7396485074626866,0.4771769230769231,0.5390070921985816,0.6,0.47586206896551725,0.35507246376811596,0.6291079812206573,0.0,0.11368638497652583,0.52085,0.19058823529411764,0.3333333333333333,0.5779541176470588,0.3979333333333333,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-4.1-mini-2025-04-14,0.3889,0.1622,0.52,0.4267,0.5244,0.0822,,,,0.6902,0.5505,0.1709,0.3062,,,,0.0089,0.0111,0.0267,0.0556,,,0.40389294403892945,0.23076923076923078,0.7035939172749391,0.5487897435897435,0.4267515923566879,0.5699658703071673,0.5340909090909091,0.4005524861878453,0.5279642058165548,0.0,0.1669814317673378,0.7544,0.15207373271889402,0.4375,0.5467147465437788,0.65220625,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-4.1-nano-2025-04-14,0.3156,0.1178,0.5044,0.4089,0.6089,0.0756,,,,0.5739,0.4454,0.1851,0.2367,,,,0.0378,0.0467,0.1289,0.1067,,,0.3559870550161812,0.22695035460992907,0.6168106796116505,0.47981702127659576,0.4756756756756757,0.5245283018867924,0.4010416666666667,0.41472868217054265,0.5993265993265994,0.6274509803921569,0.19919090909090909,0.15764705882352942,,0.11777777777777777,,0.44542177777777775,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-4o,0.4622,0.2556,0.54,0.4711,0.6689,0.1311,,,,0.6698,0.5528,0.2263,0.2838,,,,0.2222,0.2111,0.2333,0.3733,,,0.46335697399527187,0.4444444444444444,0.6782966903073286,0.5370185185185185,0.5592105263157895,0.5302013422818792,0.52,0.465,0.6696428571428571,0.5,0.2250658482142857,0.5,0.24914675767918087,0.267515923566879,0.5740075085324231,0.5132554140127389,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-5,0.6222,0.4733,0.6667,0.6867,0.7222,0.3511,,,,0.7917,0.7084,0.2262,0.5011,,,,0.36,0.34,0.2622,0.3333,,,0.6343283582089553,0.5208333333333334,0.8002731343283581,0.7195499999999999,0.6666666666666666,0.6666666666666666,0.6884875846501128,0.5714285714285714,0.7419354838709677,0.1875,0.20832327188940092,0.70986875,0.47058823529411764,0.52,0.7101021176470589,0.679628,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-5-mini,0.6533,0.48,0.6333,0.6844,0.6356,0.26,,,,0.7836,0.6768,0.3327,0.3862,,,,0.4622,0.4356,0.3733,0.5,,,0.6616915422885572,0.5833333333333334,0.7936723880597014,0.6992604166666667,0.634090909090909,0.6,0.691609977324263,0.3333333333333333,0.6510538641686182,0.34782608695652173,0.31543981264636994,0.6521739130434783,0.48148148148148145,0.4444444444444444,0.6780319444444445,0.6467888888888889,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-5-nano,0.5844,0.44,0.6467,0.64,0.7111,0.3178,,,,0.731,0.6466,0.2638,0.4232,,,,0.38,0.3778,0.3044,0.44,,,0.5853658536585366,0.575,0.7327592682926828,0.7133025,0.655440414507772,0.59375,0.6456310679611651,0.5789473684210527,0.7222222222222222,0.6296296296296297,0.2506520202020202,0.3600814814814815,0.4411764705882353,0.42857142857142855,0.6427995098039215,0.6830571428571429,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-oss:20b,0.24,0.1667,0.4244,0.3511,0.8267,0.1667,,,,0.462,0.4208,0.0725,0.3058,,,,0.1289,0.1267,0.1089,0.1711,,,0.24880382775119617,0.125,0.47165622009569386,0.335359375,0.4292565947242206,0.36363636363636365,0.34324942791762014,0.6153846153846154,0.8329297820823245,0.7567567567567568,0.06553438256658596,0.14977567567567568,0.1721698113207547,0.07692307692307693,0.4282837264150943,0.29919615384615383,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,grok-3-mini,0.3667,0.2867,0.5533,0.4733,0.8867,0.2956,,,,0.6522,0.6084,0.0469,0.4784,,,,0.0533,0.0622,0.0689,0.1267,,,0.3832923832923833,0.20930232558139536,0.6681515970515971,0.501446511627907,0.5560747663551402,0.5,0.4689655172413793,0.6,0.8954545454545455,0.5,0.04266863636363637,0.23156,0.29157175398633256,0.09090909090909091,0.6142280182232346,0.3769545454545455,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,llama3.1:8b,0.02,0.0022,0.0622,0.0444,0.8267,0.0,,,,0.1878,0.1274,0.035,0.07,,,,0.0111,0.0111,0.04,0.06,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,llama3.3:70b,0.3533,0.0933,0.4067,0.2867,0.62,0.0467,,,,0.6405,0.4687,0.1372,0.2363,,,,0.0,0.0067,0.0067,0.0333,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,o3,0.3556,0.2556,0.5156,0.42,0.8533,0.26,,,,0.6474,0.5639,0.055,0.4659,,,,0.0756,0.0889,0.08,0.0844,,,0.3746958637469586,0.15384615384615385,0.6678515815085159,0.43194358974358976,0.5114155251141552,0.6666666666666666,0.4246575342465753,0.25,0.8661971830985915,0.625,0.04902535211267605,0.16095416666666665,0.2684085510688836,0.06896551724137931,0.5739361045130641,0.4177724137931035,1.0,1.0,1.0,1.0,1.0,1.0
