usparql	Q1	Q2	Q3	Q4	type	Q1Ans	Q2Ans	Q2SAns	Q4Ans	Q3Ans
no_usparql_2661	Give me all types or lines of the German Shepherd dog.	List every type or line of the German Shepherd dog.	Give me all working line types of the German Shepherd dog.	Give me all non-working line types of the German Shepherd dog.		['German Shepherds are generally categorized into various lines or types based on their breeding, purpose, and regional standards. Here are some of the main types or lines:\n\n1. Working Line German Shepherds', '2. Show Line German Shepherds', '3. American German Shepherds', '4. European German Shepherds', '5. West German Working Line', '6. East German Working Line (DDR)', '7. Czech German Shepherds', '8. West German Show Line', '9. American Show Line German Shepherds', '10. King German Shepherds', '11. Czech Working Line German Shepherds', '12. American Working Line German Shepherds', '13. German Shepherds from the SV (Verein für Deutsche Schäferhunde) registry', '14. American Kennel Club (AKC) German Shepherds', '15. European Working Line German Shepherds', '16. German Shepherds bred for Schutzhund/IPO competitions', '17. German Shepherds bred for police or military work', '18. American German Shepherds with a focus on companionship and conformation', 'Please note that within these categories, there can be further distinctions based on individual breeders and regional standards.']			['Working Line German Shepherds', 'German Working Line German Shepherds', 'American Working Line German Shepherds', 'Czech Working Line German Shepherds', 'East German Working Line German Shepherds']	['German Working Line German Shepherds', 'American Working Line German Shepherds', 'Czech Working Line German Shepherds']
no_usparql_2672	Which airports does Yeti Airlines serve?	What airports are served by Yeti Airlines?	Which domestic airports does Yeti Airlines serve?	Which international airports does Yeti Airlines serve?					['Tribhuvan International Airport in Kathmandu']	['Bharatpur Airport in Chitwan', 'Biratnagar Airport']
no_usparql_2696	Which awards did Douglas Hofstadter win?	What awards has Douglas Hofstadter received?	Which awards did Douglas Hofstadter win for his work in cognitive science?	Which awards did Douglas Hofstadter win for his contributions outside of cognitive science?					"['idk', 'idk', 'Douglas Hofstadter has won the Pulitzer Prize for General Nonfiction for his book ""Godel, Escher, Bach: An Eternal Golden Bleece""']"	"['He received the Pulitzer Prize for General Nonfiction in 1980 for his book ""Gödel, Escher, Bach: An Eternal Golden Bleece""', 'idk']"
no_usparql_2705	Give me all launch pads used by NASA.	List every launch pad that has been used by NASA.	Give me all launch pads used by NASA that are located within the United States.	Give me all launch pads used by NASA that are located outside the United States.		['Kennedy Space Center Launch Complex 39A', 'Kennedy Space Center Launch Complex 39B', 'Vandenberg Space Force Base Space Launch Complex 4E', 'Wallops Flight Facility Pad 0A', 'Pacific Spaceport Complex Launch Pad 0A', 'Cape Canaveral Space Launch Complex 37', 'Cape Canaveral Space Launch Complex 40', 'Cape Canaveral Space Launch Complex 41', 'Kennedy Space Center Launch Complex 26', 'Kennedy Space Center Launch Complex 34', 'Kennedy Space Center Launch Complex 37', 'Kennedy Space Center Launch Complex 41', 'Kennedy Space Center Launch Complex 39A', 'Kennedy Space Center Launch Complex 39B', 'Kennedy Space Center Launch Complex 48', 'idk']	['Kennedy Space Center Launch Complex 39A', 'Kennedy Space Center Launch Complex 39B', 'Kennedy Space Center Launch Complex 26', 'Kennedy Space Center Launch Complex 34', 'Kennedy Space Center Launch Complex 37', 'Kennedy Space Center Launch Complex 48']		['Vandenberg Space Force Base Space Launch Complex 4E', 'Vandenberg Space Force Base Space Launch Complex 6', 'Wallops Flight Facility Pad 0A', 'Wallops Flight Facility Pad 0B', 'Pacific Spaceport Complex Launch Pad 0A', 'Pacific Spaceport Complex Launch Pad 0B', 'Pacific Spaceport Complex Launch Pad 0C']	['Kennedy Space Center Launch Complex 39A', 'Kennedy Space Center Launch Complex 39B', 'Cape Canaveral Space Launch Complex 37B', 'Vandenberg Space Force Base Space Launch Complex 4E', 'Wallops Flight Facility Pad 0A', 'Pacific Spaceport Complex Launch Pad 0A', 'Johnson Space Center Launch Complex 2W', 'Stennis Space Center Rocket Propulsion Test Complex 1']
no_usparql_2720	List all the musicals with music composed by Elton John.	Which musicals feature music composed by Elton John?	List all the musicals with music solely composed by Elton John.	List all the musicals with music composed by Elton John along with other composers.		"['The musicals with music composed by Elton John include ""The Lion King""', '""Aida""', '""Billy Elliot the Musical""', '""The Rocketman Musical""', '""Lestat""', '""The Devil Wears Prada""', '""Gnomeo & Juliet""', '""The Wizard of Oz"" (2011 stage adaptation)', '""Lestat"" (2014 revival)', '""Aida"" (2000 revival)']"	"['The musicals that feature music composed by Elton John include ""The Lion King""', '""Aida""', '""Billy Elliot the Musical""', '""The Rocketman Musical""', '""Lestat""', '""The Devil Wears Prada""', '""Gnomeo & Juliet""', '""The Wizard of Oz"" (2011 stage adaptation)', '""Lestat"" (2014 revival)', '""Aida"" (2000 revival)']"			"['""The Lion King""', '""Billy Elliot the Musical""']"
no_usparql_2723	Which companies produce hovercrafts?	What companies manufacture hovercrafts?	Which companies produce electric hovercrafts?	Which companies produce non-electric hovercrafts and do not produce electric ones?		['Grumman', 'Hov Pod', 'Viking Marine', 'Zodiac Nautic', 'BHC Hovercraft', 'Hoverwork', 'Sloan Express', 'Air-Cushion Technology']	['Grumman', 'Hov Pod', 'Viking Marine', 'Zodiac Nautic', 'BHC Hovercraft', 'Hoverwork', 'Sloan Express', 'Air-Cushion Technology']		['Griffon Hoverwork', 'Airlift International', 'United States Navy', 'Hoverwork Limited in the United Kingdom', 'various specialized firms in countries like Russia and China']	['Griffon Hoverwork', 'Airlift Hovercraft']
no_usparql_2732	Which electronics companies were founded in Beijing?	Which electronics companies were established in Beijing?	Which electronics companies were founded in Beijing before the year 2000?	Which electronics companies were founded in Beijing on or after the year 2000?						
no_usparql_2743	List the children of Margaret Thatcher.	Who are the children of Margaret Thatcher?	List the sons of Margaret Thatcher.	List the non-male children of Margaret Thatcher.		['Mark Thatcher', 'Carol Thatcher', 'Caroline Thatcher']	['Mark Thatcher', 'Carol Thatcher', 'Caroline Thatcher']		['Mark Thatcher', 'Carol Thatcher']	['Mark Thatcher', 'Carol Thatcher']
no_usparql_2761	Give me all members of Prodigy.	List every member of Prodigy.	Give me all current members of Prodigy.	Give me all former members of Prodigy.			['Keith Flint', 'Liam Howlett', 'Maxim Reality']		['Liam Howlett', 'Keith Flint', 'Maxim Reality', 'Leeroy Thornhill', 'Gizz Butt', 'Kieron Pepper']	['Liam Howlett', 'Maxim Reality']
no_usparql_2763	Who are the writers of the Wall album of Pink Floyd?	Who wrote Pink Floyd's album The Wall?	Who are the primary songwriters of the Wall album of Pink Floyd?	Who are the additional or contributing writers of the Wall album of Pink Floyd?		['Roger Waters', 'David Gilmour', 'Richard Wright', 'Nick Mason']	['Roger Waters', 'David Gilmour', 'Richard Wright', 'Nick Mason']		['Richard Wright', 'Nick Mason']	['Roger Waters', 'David Gilmour', 'Richard Wright']
no_usparql_2783	Which television shows were created by Walt Disney?	What television programs did Walt Disney create?	Which television shows were created by Walt Disney and originally aired on the Disney Channel?	Which television shows were created by Walt Disney and did not originally air on the Disney Channel?			"['Walt Disney created the television programs ""The Mickey Mouse Club,"" ""Walt Disney\'s Disneyland,"" ""Walt Disney\'s Wonderful World of Color,"" and ""Walt Disney\'s Wonderful World of Disney.""']"			
no_usparql_2832	Which books by Kerouac were published by Viking Press?	What books written by Kerouac were released through Viking Press?	Which books by Kerouac were published posthumously by Viking Press?	Which books by Kerouac were published during his lifetime by Viking Press?			"['On the basis of my training data, Jack Kerouac\'s books published by Viking Press include ""On the Road"" and ""The Dharma Bunks.""', '""On the Road""', '""The Dharma Bunks""']"		['On the Road', 'The Dharma Bunks', 'Big Sur', 'The Subterraneans', 'Desolation Angels', 'The Visions of Cody', 'The Scripture of the Golden Eternity', 'The Sea is My Brother', 'The Unknown Kerouac', 'The Haunted Life']	"['The novels by Jack Kerouac that were published posthumously by Viking Press include ""Big Sur"" and ""Desolation Angels""', '""Big Sur""', '""Desolation Angels""']"
no_usparql_2843	In which films did both Julia Roberts and Richard Gere play?	What movies have Julia Roberts and Richard Gere starred in together?	In which films did both Julia Roberts and Richard Gere play before 1995?	In which films did both Julia Roberts and Richard Gere play since 1995?		['Pretty Woman', 'Runaway Bride', 'The Cotton Club', 'Chicago', 'The Dinner', 'The Mothman Prophecies']	['Pretty Woman', 'Runaway Bride']		['Runaway Bride']	['Pretty Woman', 'Runaway Bride']
no_usparql_2847	Give me a list of all Canadian record labels associated with Grunge music.	Can you provide a list of all Canadian record labels that publish Grunge music?	Give me a list of all currently active Canadian record labels associated with Grunge music.	Give me a list of all defunct Canadian record labels associated with Grunge music.						
no_usparql_2863	Give me all actors starring in Last Action Hero.	List all actors who starred in Last Action Hero.	Give me all male actors starring in Last Action Hero.	Give me all non-male actors starring in Last Action Hero.		['Arnold Schwarzenegger', 'F. Murray Abraham', 'Charles Dance', 'Art Carney', 'Tom Noonan']	['Arnold Schwarzenegger', 'F. Murray Abraham', 'Charles Dance', 'Art Carney', 'Tom Noonan']		['F. Murray Abraham', 'Charles Dance', 'Art Carney', 'Tina Turner', 'Robert Prosky']	['Arnold Schwarzenegger', 'F. Murray Abraham', 'Charles Dance', 'Art Carney', 'Charles S. Dutton', 'Vernon Wells', 'Ian McKellen']
no_usparql_3633	Which shows aired for the first time in the same year as Saturday Night Live?	Which shows debuted the same year as Saturday Night Live?	Which comedy shows aired for the first time in the same year as Saturday Night Live?	Which non-comedy shows aired for the first time in the same year as Saturday Night Live?		"['The show that first aired in the same year as Saturday Night Live (1975) is ""Weekend Update"" (which is a segment within SNL itself), but if you\'re asking about other shows that debuted in 1975, some notable ones include ""Barney Miller,"" ""The Jeffersons,"" and ""One Day at a Time.""']"	['Barney Miller', 'The Jeffersons', 'One Day at a Time']		"['The shows that aired for the first time in the same year as Saturday Night Live and are not comedy shows are ""The Rockford Files"" from the United States of America.']"	
no_usparql_3717	Which artists have the same birthday as Rachel Stevens?	Which people with the same birthday as Rachel Stevens are artists?	Which artists were born on the same date and in the same year as Rachel Stevens?	Which artists were born on the same date but in a different year than Rachel Stevens?						
no_usparql_3723	Which airports are located in California, USA?	What airports are there in California, USA?	Which airports are located on islands in California, USA?	Which airports are located on mainland California, USA?		['Los Angeles International Airport (LAX)', 'San Francisco International Airport (SFO)', 'San Diego International Airport (SAN)', 'Sacramento International Airport (SMF)', 'San Jose International Airport (SJC)', 'Oakland International Airport (OAK)', 'John Wayne Airport (SNA)', 'Long Beach Airport (LGB)', 'Bob Hope Airport (Burbank, BUR)', 'Ontario International Airport (ONT)', 'Palm Springs International Airport (PSP)', 'Fresno Yosemite International Airport (FAT)', 'Santa Ana John Wayne Airport (SNA)', 'Merced Regional Airport (MCE)', 'Redding Municipal Airport (RDD)', 'Chico Municipal Airport (CIC)', 'Modesto City-County Airport (MOD)', 'Santa Barbara Airport (SBA)', 'Santa Maria Public Airport (SMX)', 'Imperial County Airport (IPL)', 'Visalia Municipal Airport (VIS)', 'Lake Tahoe Airport (TVL)', 'El Centro NAF Airport (NJK)', 'Kern County Airport (L45)', 'Salinas Municipal Airport (SNS)', 'Napa County Airport (APC)', 'Santa Rosa Airport (STS)', 'Yuba County Airport (MYV)', 'Bishop Airport (BIH)', 'Bishop Airport (BIH)', 'Other smaller regional airports and private airfields are also located throughout California, but the above are some of the major commercial airports.']	['Los Angeles International Airport (LAX)', 'San Francisco International Airport (SFO)', 'San Diego International Airport (SAN)', 'Sacramento International Airport (SMF)', 'San Jose International Airport (SJC)', 'Oakland International Airport (OAK)', 'John Wayne Airport (SNA)', 'Long Beach Airport (LGB)', 'Bob Hope Airport (Burbank, BUR)', 'Ontario International Airport (ONT)', 'Palm Springs International Airport (PSP)', 'Fresno Yosemite International Airport (FAT)', 'Santa Ana John Wayne Airport (SNA)', 'Merced Regional Airport (MCE)', 'Redding Municipal Airport (RDD)', 'Chico Municipal Airport (CIC)', 'Modesto City-County Airport (MOD)', 'Santa Barbara Airport (SBA)', 'Santa Maria Public Airport (SMX)', 'Imperial County Airport (IPL)', 'Visalia Municipal Airport (VIS)', 'Lake Tahoe Airport (TVL)', 'El Centro NAF Airport (NJK)', 'Kern County Airport (L45)', 'Salinas Municipal Airport (SNS)', 'Napa County Airport (APC)', 'Santa Rosa Airport (STS)', 'Yuba County Airport (MYV)', 'Bishop Airport (BIH)']		['Los Angeles International Airport', 'San Francisco International Airport', 'San Diego International Airport', 'Sacramento International Airport', 'San Jose International Airport', 'Oakland International Airport', 'John Wayne Airport in Santa Ana', 'Bob Hope Airport in Burbank', 'Long Beach Airport', 'Ontario International Airport', 'Palm Springs International Airport', 'Fresno Yosemite International Airport', 'Bakersfield Meadows Field Airport', 'Redding Municipal Airport', 'Chico Municipal Airport', 'Merced Regional Airport', 'Modesto City-County Airport', 'Santa Barbara Municipal Airport', 'Santa Maria Public Airport', 'Santa Rosa Sonoma County Airport', 'Redding Municipal Airport', 'Stockton Metropolitan Airport', 'Imperial County Airport', 'Visalia Municipal Airport', 'Lake Tahoe Airport', 'Mammoth Yosemite Airport', 'Riverside Municipal Airport', 'San Bernardino International Airport', 'Palmdale Lancaster Airport', 'El Centro Naval Air Facility', 'King City Airport', 'Salinas Municipal Airport', 'Monterey Regional Airport', 'Napa County Airport', 'Santa Ana County Airport', 'San Luis Obispo County Regional Airport', 'Santa Cruz County Airport', 'Kern County Airport', 'Lake County Airport', 'Mendocino County Airport', 'Lassen County Airport', 'Siskiyou County Airport', 'Tehama County Airport', 'Trinity County Airport', 'Del Norte County Airport', 'Humboldt County Airport', 'Lassen County Airport', 'Modoc County Airport', 'Plumas County Airport', 'Sierra County Airport', 'Lassen County Airport', 'Yuba County Airport', 'Butte County Airport', 'Colusa County Airport', 'Glenn County Airport', 'Sutter County Airport', 'Yolo County Airport', 'Sacramento County Airport', 'Contra Costa County Airport', 'Alameda County Airport', 'Marin County Airport', 'Sonoma County Airport', 'Napa County Airport', 'Solano County Airport', 'San Mateo County Airport', 'Santa Clara County Airport', 'San Francisco County Airport', 'San Benito County Airport', 'Monterey County Airport', 'San Luis Obispo County Airport', 'Santa Barbara County Airport', 'Ventura County Airport', 'Los Angeles County Airport', 'Orange County Airport', 'Riverside County Airport', 'San Bernardino County Airport', 'Imperial County Airport']	['Santa Catalina Island Airport in Avalon', 'Santa Cruz Island Airport in Santa Cruz Island']
no_usparql_3730	Which monarchs of the United Kingdom were married to a German spouse?	Which British monarchs had spouses of German origin?	Which monarchs of the United Kingdom were married to a German princess?	Which monarchs of the United Kingdom were married to a German who was not a princess?		['Queen Victoria', 'King George V']	['Queen Victoria', 'King George V']		['Queen Victoria']	['Queen Victoria', 'Queen Victoria']
no_usparql_3743	Give me all writers that won the Nobel Prize in literature.	List all authors who have received the Nobel Prize in Literature.	Give me all Asian writers that won the Nobel Prize in literature.	Give me all writers  from outside Asia that won the Nobel Prize in literature.		['Gabriel García Márquez', 'Toni Morrison', 'Albert Camus', 'William Faulkner', 'Ernest Hemingway', 'Gabriel García Márquez', 'Doris Lessing', 'Kenzaburō Ōe', 'V.S. Naipaul', 'Orhan Pamuk', 'Alice Munro', 'Bob Dylan', 'Svetlana Alexievich', 'Olga Tokarczuk', 'Peter Handke', 'Kazuo Ishiguro', 'Louise Glück', 'Abdulrazak Gurnah', 'Annie Ernaux', 'Jon Fosse']	['Gabriel García Márquez', 'Toni Morrison', 'Albert Camus', 'William Faulkner', 'Ernest Hemingway', 'Doris Lessing', 'Kenzaburō Ōe', 'V.S. Naipaul', 'Orhan Pamuk', 'Alice Munro', 'Bob Dylan', 'Svetlana Alexievich', 'Olga Tokarczuk', 'Peter Handke', 'Kazuo Ishiguro', 'Louise Glück', 'Abdulrazak Gurnah', 'Annie Ernaux', 'Jon Fosse']		['Gabriel García Márquez', 'Ernest Hemingway', 'William Faulkner', 'Toni Morrison', 'Albert Camus', 'Samuel Beckett', 'Doris Lessing']	['Rabindranath Tagore', 'Gao Xingjian']
no_usparql_3744	Give me English actors starring in Lovesick.	Which English actors appear in Lovesick?	Give me English male actors starring in Lovesick.	Give me English female or non-binary actors starring in Lovesick.			['Johnny Flynn', 'Antonia Thomas']			['Johnny Flynn', 'Daniel Lawrence Taylor']
no_usparql_3802	Which rivers flow into the North Sea?	Which rivers have their mouth on the North Sea?	Which rivers flow through Britain into the North Sea?	Which rivers flow into the North Sea but not through Britain?		['Rivers that flow into the North Sea include the Rhine, Meuse, Scheldt, Elbe, and Thames.']	['Rhine', 'Meuse', 'Scheldt', 'Elbe', 'Thames']		['Rhine River', 'Meuse River', 'Elbe River', 'Weser River']	['Thames River', 'Severn River', 'Tyne River', 'Humber River', 'Forth River', 'Clyde River']
no_usparql_3834	Which beer brewing companies are located in North-Rhine Westphalia?	Which commercial beer breweries are located in North-Rhine Westphalia?	Which brewing companies producing at least 1 million hl of beer are located in North-Rhine Westphalia?	Which brewing companies producing less than 1 million hl of beer are located in North-Rhine Westphalia?		['Warsteiner Brewery', 'Köstritzer Brewery', 'Veltins Brewery', 'Früh Kölsch Brewery', 'Diebels Brewery', 'König Pilsener Brewery', 'Warsteiner Brewery', 'Brauerei C. & A. Veltins', 'Brauerei Schlüter', 'Brauerei Fiege']	['Warsteiner Brewery', 'Veltins Brewery', 'Früh Kölsch Brewery', 'Diebels Brewery', 'König Pilsener Brewery', 'Brauerei Fiege']			['bitburger brewery', 'klein brewery', 'veltins brewery']
