action,dataset,predicate,llm,llama3.1:8b,gpt-oss:20b,gpt-4.1-nano-2025-04-14,mistral-small:24b,llama3.1:70b,gemini-2.0-flash,gpt-4.1-mini-2025-04-14,gpt-4o,gpt-4.1-2025-04-14,grok-3-mini,deepseek-chat,gemini-2.5-flash,gpt-5-nano,deepseek-reasoner,gemini-2.5-pro,gpt-5-mini,o3,gpt-5
classification,qawiki,?A1=A3+A4,grok-3-mini,0.0,0.0,0.0,0.0279,0.0,0.9977,0.996,1.0,0.9972,1.0,0.9756,1.0,0.1528,0.9931,0.2005,0.0279,0.3327,1.0
classification,qawiki,?A1=A3+A4,deepseek-chat,0.0,0.0,0.0,0.0001,0.0,0.9075,0.8042,0.997,0.9075,0.0481,1.0,0.9992,0.0019,0.7502,0.0027,0.0,0.0164,0.99
classification,qawiki,?A1=A3+A4,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,0.0466,0.0216,0.4018,0.0466,0.0,0.003,1.0,0.0,0.0059,0.0,0.0,0.0,0.3036
classification,qawiki,?A1=A3+A4,gpt-5-nano,0.0,0.004,0.0026,0.2383,0.0001,1.0,0.9998,1.0,1.0,0.9,0.9993,1.0,1.0,0.9997,0.6641,0.2285,0.7865,1.0
classification,qawiki,?A1=A3+A4,deepseek-reasoner,0.0,0.0,0.0,0.0,0.0,0.7709,0.6445,0.9915,0.7566,0.0158,0.3679,0.9987,0.0009,1.0,0.0005,0.0,0.0017,0.9827
classification,qawiki,?A1=A3+A4,gemini-2.5-pro,0.0,0.0015,0.0005,0.1712,0.0,0.9999,0.9998,1.0,0.9999,0.8688,0.999,1.0,0.4439,0.9999,1.0,0.1446,0.705,1.0
classification,qawiki,?A1=A3+A4,gpt-5-mini,0.0,0.0182,0.0268,0.5489,0.0004,1.0,1.0,1.0,1.0,0.985,1.0,1.0,0.8395,1.0,0.9076,1.0,0.951,1.0
classification,qawiki,?A1=A3+A4,o3,0.0,0.0001,0.0003,0.0775,0.0,0.9997,0.9987,1.0,0.9998,0.7646,0.9923,1.0,0.2983,0.9995,0.3939,0.0809,1.0,1.0
classification,qawiki,?A1=A3+A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.1725,0.0843,0.6682,0.1537,0.0,0.0251,0.8491,0.0,0.0466,0.0,0.0,0.0,1.0
classification,qawiki,?A1>A3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2272,1.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,gpt-oss:20b,0.0,1.0,1.0,0.2522,0.0019,0.9778,0.5573,0.0,0.8252,0.9901,1.0,0.971,0.0,0.9969,0.9785,0.9998,0.926,1.0
classification,qawiki,?A1>A3,gpt-4.1-nano-2025-04-14,0.0,0.0,1.0,0.0,0.0,0.0029,0.0,0.0,0.0004,0.0077,1.0,0.0044,0.0,0.0207,0.0053,0.074,0.0013,0.7865
classification,qawiki,?A1>A3,mistral-small:24b,0.0,0.8252,1.0,1.0,0.008,0.9951,0.8296,0.0,0.9675,0.9991,1.0,0.9968,0.0,0.9992,0.997,1.0,0.9889,1.0
classification,qawiki,?A1>A3,llama3.1:70b,0.0,0.9992,1.0,0.9967,1.0,1.0,0.9998,0.0175,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,gemini-2.0-flash,0.0,0.0427,0.9986,0.0102,0.0,1.0,0.0395,0.0,0.2213,0.705,1.0,0.5522,0.0,0.8688,0.6482,0.951,0.3957,1.0
classification,qawiki,?A1>A3,gpt-4.1-mini-2025-04-14,0.0,0.5573,1.0,0.2483,0.0005,0.98,1.0,0.0,0.849,0.9923,1.0,0.9733,0.0,0.9973,0.985,0.9999,0.9332,1.0
classification,qawiki,?A1>A3,gpt-4o,0.0003,1.0,1.0,1.0,0.9932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0001,1.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,gpt-4.1-2025-04-14,0.0,0.2522,0.9998,0.0595,0.0001,0.8472,0.2307,0.0,1.0,0.9481,1.0,0.8642,0.0,0.978,0.9196,0.9962,0.7601,1.0
classification,qawiki,?A1>A3,grok-3-mini,0.0,0.0201,0.996,0.0023,0.0,0.3939,0.0164,0.0,0.092,1.0,1.0,0.3804,0.0,0.7405,0.5,0.9076,0.2483,0.9999
classification,qawiki,?A1>A3,deepseek-chat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
classification,qawiki,?A1>A3,gemini-2.5-flash,0.0,0.0524,0.9977,0.0072,0.0,0.5522,0.0492,0.0,0.2051,0.7288,1.0,1.0,0.0,0.8358,0.653,0.9538,0.3854,1.0
classification,qawiki,?A1>A3,gpt-5-nano,0.8949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A3,deepseek-reasoner,0.0,0.0067,0.9888,0.0017,0.0,0.2005,0.006,0.0,0.0407,0.3494,1.0,0.2319,0.0,1.0,0.3015,0.7825,0.1144,0.9998
classification,qawiki,?A1>A3,gemini-2.5-pro,0.0,0.0385,0.9974,0.0063,0.0,0.4495,0.029,0.0,0.1312,0.6081,1.0,0.4478,0.0,0.7825,1.0,0.9191,0.3015,0.9999
classification,qawiki,?A1>A3,gpt-5-mini,0.0,0.0006,0.9544,0.0001,0.0,0.0809,0.0003,0.0,0.0082,0.1446,1.0,0.0775,0.0,0.3015,0.1264,1.0,0.0314,0.9977
classification,qawiki,?A1>A3,o3,0.0,0.1185,0.9994,0.022,0.0,0.7017,0.1102,0.0,0.3359,0.8296,1.0,0.72,0.0,0.9296,0.7825,0.9834,1.0,1.0
classification,qawiki,?A1>A3,gpt-5,0.0,0.0,0.2983,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,1.0,0.0001,0.0,0.0007,0.0002,0.0057,0.0,1.0
classification,qawiki,?A1>A4,llama3.1:8b,1.0,1.0,0.9995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A4,gpt-oss:20b,0.0,1.0,0.0005,0.9989,0.9818,1.0,1.0,1.0,1.0,0.9999,1.0,1.0,0.8512,1.0,0.9982,0.8987,0.9996,1.0
classification,qawiki,?A1>A4,gpt-4.1-nano-2025-04-14,0.0012,0.9998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,qawiki,?A1>A4,mistral-small:24b,0.0,0.0027,0.0,1.0,0.2148,0.9999,0.997,1.0,1.0,0.779,0.9962,1.0,0.0352,0.939,0.3746,0.0298,0.6358,0.9999
classification,qawiki,?A1>A4,llama3.1:70b,0.0,0.0337,0.0,0.8659,1.0,0.9998,0.9999,1.0,1.0,0.9646,0.9989,1.0,0.1611,0.99,0.7388,0.1958,0.9186,1.0
classification,qawiki,?A1>A4,gemini-2.0-flash,0.0,0.0,0.0,0.0012,0.0007,1.0,0.6128,1.0,0.9648,0.032,0.2744,0.9453,0.0,0.1051,0.0019,0.0,0.0113,0.8867
classification,qawiki,?A1>A4,gpt-4.1-mini-2025-04-14,0.0,0.0,0.0,0.0096,0.0003,0.6128,1.0,0.9805,0.9453,0.0207,0.3145,0.9648,0.0,0.1051,0.0012,0.0,0.0085,0.9102
classification,qawiki,?A1>A4,gpt-4o,0.0,0.0,0.0,0.0,0.0,0.0312,0.0898,1.0,0.5,0.0004,0.0039,0.5,0.0,0.0017,0.0,0.0,0.0,0.3438
classification,qawiki,?A1>A4,gpt-4.1-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.1445,0.1719,0.875,1.0,0.0007,0.0195,0.6562,0.0,0.0106,0.0,0.0,0.0004,0.5
classification,qawiki,?A1>A4,grok-3-mini,0.0,0.0003,0.0,0.3506,0.0748,0.9887,0.9941,1.0,0.9999,1.0,0.9534,0.9999,0.0069,0.8365,0.1808,0.0098,0.4253,0.9996
classification,qawiki,?A1>A4,deepseek-chat,0.0,0.0,0.0,0.0154,0.0035,0.8867,0.8338,1.0,0.998,0.105,1.0,0.9888,0.0001,0.3318,0.0073,0.0,0.0539,0.9713
classification,qawiki,?A1>A4,gemini-2.5-flash,0.0,0.0,0.0,0.0002,0.0,0.1719,0.1445,0.8125,0.6562,0.0007,0.0461,1.0,0.0,0.0032,0.0,0.0,0.0002,0.5
classification,qawiki,?A1>A4,gpt-5-nano,0.0,0.2175,0.0,0.9818,0.8987,1.0,1.0,1.0,1.0,0.9973,1.0,1.0,1.0,0.9998,0.9825,0.6101,0.9962,1.0
classification,qawiki,?A1>A4,deepseek-reasoner,0.0,0.0,0.0,0.1239,0.0235,0.9616,0.9616,0.9999,0.9979,0.2786,0.8083,0.9998,0.0007,1.0,0.0494,0.0006,0.1537,0.9963
classification,qawiki,?A1>A4,gemini-2.5-pro,0.0,0.0048,0.0,0.7388,0.3746,0.9995,0.9997,1.0,1.0,0.8998,0.998,1.0,0.0401,0.9786,1.0,0.0871,0.8192,1.0
classification,qawiki,?A1>A4,gpt-5-mini,0.0,0.1611,0.0,0.9862,0.8736,1.0,1.0,1.0,1.0,0.996,1.0,1.0,0.5,0.9998,0.9519,1.0,0.9902,1.0
classification,qawiki,?A1>A4,o3,0.0,0.001,0.0,0.5,0.1481,0.9967,0.9978,1.0,0.9999,0.7142,0.9784,1.0,0.01,0.9242,0.2923,0.0218,1.0,0.9999
classification,qawiki,?A1>A4,gpt-5,0.0,0.0,0.0,0.0008,0.0,0.2744,0.2539,0.8906,0.7734,0.0022,0.0898,0.8125,0.0,0.0176,0.0001,0.0,0.0007,1.0
classification,qawiki,?A3∅A4,llama3.1:8b,1.0,0.9901,0.0,0.653,1.0,0.0,0.4487,0.0,0.9937,0.9961,0.0192,0.9994,0.0,0.0,1.0,0.1945,1.0,0.0021
classification,qawiki,?A3∅A4,gpt-oss:20b,0.0201,1.0,0.0,0.0122,1.0,0.0,0.002,0.0,0.6399,0.7214,0.0,0.8923,0.0,0.0,0.9943,0.0004,0.9879,0.0
classification,qawiki,?A3∅A4,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,0.32,1.0,0.0249,1.0,1.0,0.9992,1.0,0.0,0.7167,1.0,1.0,1.0,0.9908
classification,qawiki,?A3∅A4,mistral-small:24b,0.4478,0.9955,0.0,1.0,1.0,0.0,0.2403,0.0,0.9998,0.998,0.0011,0.9999,0.0,0.0,1.0,0.0967,1.0,0.0001
classification,qawiki,?A3∅A4,llama3.1:70b,0.0,0.0002,0.0,0.0,1.0,0.0,0.0,0.0,0.0001,0.0004,0.0,0.0019,0.0,0.0,0.0758,0.0,0.0261,0.0
classification,qawiki,?A3∅A4,gemini-2.0-flash,1.0,1.0,0.7586,1.0,1.0,1.0,1.0,0.0326,1.0,1.0,1.0,1.0,0.0001,0.9599,1.0,1.0,1.0,1.0
classification,qawiki,?A3∅A4,gpt-4.1-mini-2025-04-14,0.6506,0.9994,0.0,0.8811,1.0,0.0,1.0,0.0,1.0,1.0,0.0069,1.0,0.0,0.0,1.0,0.2257,1.0,0.0003
classification,qawiki,?A3∅A4,gpt-4o,1.0,1.0,0.9864,1.0,1.0,0.9856,1.0,1.0,1.0,1.0,1.0,1.0,0.0135,1.0,1.0,1.0,1.0,1.0
classification,qawiki,?A3∅A4,gpt-4.1-2025-04-14,0.0135,0.5,0.0,0.0013,1.0,0.0,0.0001,0.0,1.0,0.655,0.0,0.9165,0.0,0.0,0.997,0.0001,0.9915,0.0
classification,qawiki,?A3∅A4,grok-3-mini,0.0088,0.4225,0.0,0.0057,0.9999,0.0,0.0002,0.0,0.5,1.0,0.0,0.8569,0.0,0.0,0.9967,0.0,0.9784,0.0
classification,qawiki,?A3∅A4,deepseek-chat,0.9897,1.0,0.0017,0.9997,1.0,0.0,0.9975,0.0,1.0,1.0,1.0,1.0,0.0,0.0003,1.0,0.9519,1.0,0.2088
classification,qawiki,?A3∅A4,gemini-2.5-flash,0.0016,0.1885,0.0,0.0003,0.9995,0.0,0.0,0.0,0.1796,0.2617,0.0,1.0,0.0,0.0,0.9846,0.0,0.8852,0.0
classification,qawiki,?A3∅A4,gpt-5-nano,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,qawiki,?A3∅A4,deepseek-reasoner,1.0,1.0,0.3655,1.0,1.0,0.0814,1.0,0.0002,1.0,1.0,0.9999,1.0,0.0,1.0,1.0,1.0,1.0,0.9985
classification,qawiki,?A3∅A4,gemini-2.5-pro,0.0,0.0144,0.0,0.0,0.968,0.0,0.0,0.0,0.0096,0.0113,0.0,0.0481,0.0,0.0,1.0,0.0,0.3388,0.0
classification,qawiki,?A3∅A4,gpt-5-mini,0.8661,0.9999,0.0,0.9443,1.0,0.0,0.8544,0.0,1.0,1.0,0.0871,1.0,0.0,0.0,1.0,1.0,1.0,0.0147
classification,qawiki,?A3∅A4,o3,0.0001,0.0307,0.0,0.0,0.9904,0.0,0.0,0.0,0.0262,0.0539,0.0,0.2122,0.0,0.0,0.7976,0.0,1.0,0.0
classification,qawiki,?A3∅A4,gpt-5,0.9991,1.0,0.0165,1.0,1.0,0.0,0.9999,0.0,1.0,1.0,0.8721,1.0,0.0,0.0045,1.0,0.9934,1.0,1.0
classification,qawiki,?A4=A1|3,llama3.1:8b,1.0,1.0,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0107,1.0,1.0,1.0,1.0,1.0
classification,qawiki,?A4=A1|3,gpt-oss:20b,0.0,1.0,0.0,0.8438,0.9716,0.0586,0.9999,0.0003,1.0,1.0,0.9733,1.0,0.0,0.1358,1.0,0.1684,1.0,0.9703
classification,qawiki,?A4=A1|3,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,qawiki,?A4=A1|3,mistral-small:24b,0.0,0.2354,0.0,1.0,0.8892,0.0047,0.9996,0.0,1.0,0.9999,0.8785,1.0,0.0,0.02,0.9999,0.0587,1.0,0.8438
classification,qawiki,?A4=A1|3,llama3.1:70b,0.0,0.048,0.0,0.1642,1.0,0.0005,0.951,0.0,1.0,0.9887,0.4518,1.0,0.0,0.0018,0.9974,0.0041,0.9972,0.4022
classification,qawiki,?A4=A1|3,gemini-2.0-flash,0.0,0.9702,0.0,0.9983,0.9998,1.0,1.0,0.0178,1.0,1.0,1.0,1.0,0.0,0.6962,1.0,0.7693,1.0,1.0
classification,qawiki,?A4=A1|3,gpt-4.1-mini-2025-04-14,0.0,0.0002,0.0,0.0012,0.0809,0.0,1.0,0.0,0.9994,0.8198,0.0325,1.0,0.0,0.0,0.9413,0.0,0.9443,0.01
classification,qawiki,?A4=A1|3,gpt-4o,0.0001,0.9999,0.0,1.0,1.0,0.9937,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9974,1.0,0.998,1.0,1.0
classification,qawiki,?A4=A1|3,gpt-4.1-2025-04-14,0.0,0.0,0.0,0.0,0.0001,0.0,0.0018,0.0,1.0,0.02,0.0,0.9955,0.0,0.0,0.1446,0.0,0.0717,0.0
classification,qawiki,?A4=A1|3,grok-3-mini,0.0,0.0,0.0,0.0003,0.0215,0.0,0.2712,0.0,0.9907,1.0,0.0055,1.0,0.0,0.0,0.8296,0.0,0.8198,0.0028
classification,qawiki,?A4=A1|3,deepseek-chat,0.0,0.0492,0.0,0.1908,0.6418,0.0001,0.9836,0.0,1.0,0.9977,1.0,1.0,0.0,0.0005,0.9996,0.0033,0.9999,0.5
classification,qawiki,?A4=A1|3,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.0,0.0,1.0,0.0,0.0,0.0003,0.0,0.0001,0.0
classification,qawiki,?A4=A1|3,gpt-5-nano,0.999,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,qawiki,?A4=A1|3,deepseek-reasoner,0.0,0.9155,0.0,0.9907,0.9992,0.4321,1.0,0.0081,1.0,1.0,0.9999,1.0,0.0,1.0,1.0,0.6742,1.0,1.0
classification,qawiki,?A4=A1|3,gemini-2.5-pro,0.0,0.0,0.0,0.0002,0.0053,0.0,0.0963,0.0,0.9076,0.2483,0.0011,0.9999,0.0,0.0,1.0,0.0,0.5,0.0009
classification,qawiki,?A4=A1|3,gpt-5-mini,0.0,0.9002,0.0,0.9663,0.9982,0.3294,1.0,0.0057,1.0,1.0,0.9987,1.0,0.0,0.4402,1.0,1.0,1.0,0.9985
classification,qawiki,?A4=A1|3,o3,0.0,0.0,0.0,0.0,0.0058,0.0,0.0967,0.0,0.9635,0.2712,0.0002,1.0,0.0,0.0,0.6081,0.0,1.0,0.0
classification,qawiki,?A4=A1|3,gpt-5,0.0,0.0557,0.0,0.2354,0.6899,0.0001,0.9962,0.0,1.0,0.999,0.6224,1.0,0.0,0.0002,0.9996,0.004,1.0,1.0
classification,spinach,?A1=A2,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,spinach,?A1=A2,gpt-oss:20b,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9962,1.0,0.9999,1.0,0.9999,1.0
classification,spinach,?A1=A2,gpt-4.1-nano-2025-04-14,0.0,0.0,1.0,0.0001,0.0,0.0036,0.1938,0.7734,0.0461,0.0096,0.5,0.0592,0.0,0.0036,0.0,0.0096,0.0,0.073
classification,spinach,?A1=A2,mistral-small:24b,0.0,0.0,1.0,1.0,0.2557,0.9252,0.9997,1.0,0.9987,0.9827,1.0,0.997,0.0298,0.9252,0.1885,0.9693,0.2088,0.9988
classification,spinach,?A1=A2,llama3.1:70b,0.0,0.0001,1.0,0.838,1.0,0.9919,1.0,1.0,0.9999,0.9974,1.0,0.9998,0.1659,0.9808,0.5,0.9943,0.5,0.9998
classification,spinach,?A1=A2,gemini-2.0-flash,0.0,0.0,0.9993,0.1405,0.0214,1.0,0.9904,0.9999,0.9331,0.7483,0.9978,0.9157,0.0014,0.57,0.0298,0.7142,0.0147,0.939
classification,spinach,?A1=A2,gpt-4.1-mini-2025-04-14,0.0,0.0,0.927,0.0012,0.0,0.0318,1.0,0.9805,0.2905,0.0946,0.8867,0.3145,0.0,0.0539,0.0001,0.0835,0.0001,0.4018
classification,spinach,?A1=A2,gpt-4o,0.0,0.0,0.5,0.0,0.0,0.0007,0.0898,1.0,0.0193,0.0038,0.3633,0.0193,0.0,0.0013,0.0,0.0009,0.0,0.0327
classification,spinach,?A1=A2,gpt-4.1-2025-04-14,0.0,0.0,0.9888,0.0053,0.0005,0.1431,0.8666,0.9968,1.0,0.2403,0.9807,0.5927,0.0,0.1316,0.0009,0.2617,0.0003,0.6855
classification,spinach,?A1=A2,grok-3-mini,0.0,0.0,0.9978,0.0466,0.0081,0.4119,0.9608,0.9993,0.8811,1.0,0.9941,0.8949,0.0005,0.4194,0.0068,0.5722,0.002,0.9165
classification,spinach,?A1=A2,deepseek-chat,0.0,0.0,0.7461,0.0,0.0,0.0085,0.2744,0.8555,0.073,0.0207,1.0,0.1051,0.0,0.0038,0.0,0.0106,0.0,0.1509
classification,spinach,?A1=A2,gemini-2.5-flash,0.0,0.0,0.9824,0.0096,0.0007,0.1635,0.8338,0.9968,0.5927,0.2272,0.9616,1.0,0.0001,0.1431,0.0004,0.2617,0.0003,0.7095
classification,spinach,?A1=A2,gpt-5-nano,0.0,0.0082,1.0,0.9862,0.8942,0.9995,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,0.9995,0.8642,0.9999,0.8688,1.0
classification,spinach,?A1=A2,deepseek-reasoner,0.0,0.0,0.9993,0.1405,0.0403,0.57,0.9784,0.9998,0.9423,0.7294,0.9993,0.9331,0.0014,1.0,0.0235,0.7142,0.0175,0.9682
classification,spinach,?A1=A2,gemini-2.5-pro,0.0,0.0003,1.0,0.8923,0.6321,0.9862,1.0,1.0,0.9997,0.9977,1.0,0.9999,0.2051,0.99,1.0,0.9953,0.5598,1.0
classification,spinach,?A1=A2,gpt-5-mini,0.0,0.0,0.9978,0.068,0.0144,0.4253,0.9682,0.9999,0.8569,0.5722,0.9979,0.8569,0.0005,0.4253,0.0119,1.0,0.0178,0.9165
classification,spinach,?A1=A2,o3,0.0,0.0002,1.0,0.8721,0.617,0.9947,1.0,1.0,0.9999,0.9995,1.0,0.9999,0.2005,0.9932,0.5598,0.992,1.0,1.0
classification,spinach,?A1=A2,gpt-5,0.0,0.0,0.9807,0.0047,0.0007,0.1239,0.7728,0.9941,0.5,0.1796,0.9408,0.5,0.0,0.0835,0.0001,0.1796,0.0002,1.0
classification,spinach,?A1=A3+A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,spinach,?A1=A3+A4,gpt-oss:20b,0.0,1.0,0.9867,0.7952,0.9957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9976,1.0,1.0
classification,spinach,?A1=A3+A4,gpt-4.1-nano-2025-04-14,0.0,0.0237,1.0,0.1093,0.595,1.0,1.0,1.0,1.0,0.9983,1.0,1.0,0.9887,1.0,0.9995,0.792,0.9998,1.0
classification,spinach,?A1=A3+A4,mistral-small:24b,0.0,0.278,0.9272,1.0,0.9497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,0.9878,1.0,1.0
classification,spinach,?A1=A3+A4,llama3.1:70b,0.0,0.0092,0.5,0.0799,1.0,1.0,1.0,1.0,1.0,0.9995,1.0,1.0,0.9836,1.0,0.9996,0.7617,0.9999,1.0
classification,spinach,?A1=A3+A4,gemini-2.0-flash,0.0,0.0,0.0,0.0,0.0,1.0,0.2148,0.9987,0.5,0.0106,0.3642,0.9449,0.0003,0.1958,0.0297,0.0,0.0595,0.5679
classification,spinach,?A1=A3+A4,gpt-4.1-mini-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.8659,1.0,1.0,0.8519,0.0676,0.7566,0.9931,0.0099,0.5612,0.1562,0.0001,0.2204,0.8998
classification,spinach,?A1=A3+A4,gpt-4o,0.0,0.0,0.0,0.0,0.0,0.0059,0.0003,1.0,0.0053,0.0,0.003,0.2617,0.0,0.0015,0.0,0.0,0.0001,0.0085
classification,spinach,?A1=A3+A4,gpt-4.1-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.6286,0.2434,0.9987,1.0,0.0045,0.4253,0.9739,0.0016,0.2664,0.0266,0.0,0.0401,0.6399
classification,spinach,?A1=A3+A4,grok-3-mini,0.0,0.0,0.0035,0.0,0.0013,0.9953,0.9638,1.0,0.9985,1.0,0.9943,1.0,0.2094,0.9765,0.7502,0.0192,0.8316,0.9993
classification,spinach,?A1=A3+A4,deepseek-chat,0.0,0.0,0.0,0.0,0.0,0.7566,0.3642,0.9992,0.7142,0.0144,1.0,0.9879,0.0043,0.3746,0.0631,0.0,0.1055,0.779
classification,spinach,?A1=A3+A4,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,0.1077,0.0168,0.8569,0.061,0.0,0.0307,1.0,0.0,0.0081,0.0001,0.0,0.0004,0.0843
classification,spinach,?A1=A3+A4,gpt-5-nano,0.0,0.0,0.0215,0.0008,0.03,0.9999,0.9955,1.0,0.9994,0.8597,0.9981,1.0,1.0,0.9961,0.9368,0.124,0.9593,0.9998
classification,spinach,?A1=A3+A4,deepseek-reasoner,0.0,0.0,0.0,0.0,0.0,0.8853,0.5612,0.9996,0.8256,0.0494,0.7388,0.9974,0.0088,1.0,0.1456,0.0001,0.2307,0.8785
classification,spinach,?A1=A3+A4,gemini-2.5-pro,0.0,0.0,0.0011,0.0,0.0009,0.9853,0.9033,1.0,0.9881,0.3679,0.967,1.0,0.1058,0.9129,1.0,0.0043,0.7142,0.9943
classification,spinach,?A1=A3+A4,gpt-5-mini,0.0,0.0048,0.2807,0.0222,0.3177,1.0,1.0,1.0,1.0,0.9897,1.0,1.0,0.9173,1.0,0.9981,1.0,0.9987,1.0
classification,spinach,?A1=A3+A4,o3,0.0,0.0,0.0004,0.0,0.0004,0.9675,0.86,1.0,0.9825,0.2612,0.9414,0.9999,0.0704,0.849,0.4253,0.003,1.0,0.9856
classification,spinach,?A1=A3+A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.5679,0.1808,0.9978,0.5,0.0023,0.3506,0.9622,0.0006,0.2025,0.0144,0.0,0.0326,1.0
classification,spinach,?A1>A3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6399,1.0,1.0,1.0,1.0,1.0
classification,spinach,?A1>A3,gpt-oss:20b,0.0,1.0,1.0,0.9999,0.9977,1.0,1.0,0.9901,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
classification,spinach,?A1>A3,gpt-4.1-nano-2025-04-14,0.0,0.0,1.0,0.0012,0.0002,0.0085,0.011,0.0001,0.139,0.0665,0.0753,0.0374,0.0,0.0115,0.0092,0.208,0.0069,0.6418
classification,spinach,?A1>A3,mistral-small:24b,0.0,0.0003,0.9994,1.0,0.2005,0.8942,0.8942,0.1058,0.994,0.9836,0.9865,0.951,0.0,0.8688,0.8432,0.9947,0.7825,1.0
classification,spinach,?A1>A3,llama3.1:70b,0.0,0.0055,0.9999,0.8688,1.0,0.9865,0.9931,0.3776,0.9999,0.9995,0.9996,0.9968,0.0,0.9836,0.9818,0.9998,0.9675,1.0
classification,spinach,?A1>A3,gemini-2.0-flash,0.0,0.0,0.9957,0.1659,0.0267,1.0,0.5585,0.0178,0.9332,0.8296,0.8597,0.7478,0.0,0.5,0.5,0.9592,0.3991,0.9989
classification,spinach,?A1>A3,gpt-4.1-mini-2025-04-14,0.0,0.0,0.9942,0.1659,0.0158,0.5585,1.0,0.0088,0.9332,0.8544,0.8785,0.7693,0.0,0.5,0.5,0.9639,0.3877,0.9989
classification,spinach,?A1>A3,gpt-4o,0.0,0.0201,1.0,0.9368,0.7336,0.9907,0.9961,1.0,1.0,0.9999,0.9996,0.9991,0.0,0.9918,0.9937,0.9998,0.985,1.0
classification,spinach,?A1>A3,gpt-4.1-2025-04-14,0.0,0.0,0.9036,0.0124,0.0002,0.1102,0.1102,0.0001,1.0,0.3294,0.3939,0.2354,0.0,0.0845,0.0762,0.68,0.0524,0.9686
classification,spinach,?A1>A3,grok-3-mini,0.0,0.0,0.9572,0.0325,0.0015,0.2483,0.2257,0.0004,0.7693,1.0,0.6081,0.4357,0.0,0.1908,0.1856,0.8472,0.1312,0.9928
classification,spinach,?A1>A3,deepseek-chat,0.0,0.0,0.9515,0.0267,0.001,0.2094,0.1908,0.0009,0.705,0.5,1.0,0.3899,0.0,0.1341,0.1831,0.8252,0.1264,0.9923
classification,spinach,?A1>A3,gemini-2.5-flash,0.0,0.0,0.9776,0.0809,0.0072,0.3444,0.3294,0.0023,0.8438,0.6864,0.7121,1.0,0.0,0.295,0.2916,0.876,0.1802,0.9937
classification,spinach,?A1>A3,gpt-5-nano,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
