dataset,action,llm,?A1=A2,?A1=A3+A4,?A1>A3,?A1>A4,?A3∅A4,?A4=A1|3,?A1=A1*,?A1=A1**,?A1*=A1**,J(A1-A2),J(A1-A34),J(A3-A4),J(A4-A1|3),J(A1-A1*),J(A1-A1**),J(A1*-A1**),?SC(A1=A2),?SC(A1>A3),?SC(A1>A4),?SC(A3∅A4),?SC(A4=A1|3),idk_A1,idk_A2,idk_A3,idk_A4,?A1=A1(ave),J_A1_ave,idk,?A1=A2(+),?A1=A2(-),J(1-2)+,J(1-2)-,?A1>A3(+),?A1>A3(-),?A1>A4(+),?A1>A4(-),?A3∅A4(+),?A3∅A4(-),J(3-4)+,J(3-4)-,?A1=A3+A4(+),?A1=A3+A4(-),J(1-34)+,J(1-34)-,p(A1=A2),p(A1=A3+A4),p(A1>A3),p(A1>A4),p(A3∅A4),p(A4=A1|3)
overall,zero-shot,gpt-4.1-mini-2025-04-14,0.175,0.0867,0.4433,0.235,0.7533,0.0383,0.28015,,,0.3572,0.3519,0.0764,0.165,0.53845,,,0.2417,0.455,0.65,0.75,0.07,0.025,0.0733,0.0683,0.1617,0.2153,0.4823,0.08207500000000001,0.1794871794871795,0.12962962962962962,0.36621263736263737,0.2662722222222222,0.3526570048309179,0.4910941475826972,0.224,0.23789473684210527,0.7542087542087542,0.6666666666666666,0.07574090909090908,0.14445,0.08347826086956522,0.16,0.35306626086956516,0.326256,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-4.1-nano-2025-04-14,0.29,0.1067,0.4217,0.4533,0.6533,0.045,0.56895,,,0.51,0.3744,0.1559,0.222,0.66305,,,0.4483,0.5183,0.5133,0.5333,0.955,0.0817,0.1017,0.1833,0.185,0.1779,0.3653,0.13792500000000002,0.3108433734939759,0.24324324324324326,0.5509775903614458,0.4181216216216216,0.423728813559322,0.42032967032967034,0.4596774193548387,0.44886363636363635,0.6497326203208557,0.6592920353982301,0.16599679144385027,0.13912522123893806,,0.10666666666666667,,0.3743531666666667,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-4o,0.33,0.265,0.3583,0.3183,0.195,0.015,0.48985,,,0.3465,0.3213,0.7893,0.0478,0.52095,,,0.335,0.565,0.64,0.2017,0.3533,0.2583,0.8667,0.8183,0.9,0.3797,0.6086,0.710825,0.32275132275132273,0.45454545454545453,0.34020582010582007,0.45454545454545453,0.37894736842105264,0.348780487804878,0.3287671232876712,0.31688804554079697,0.19630872483221476,0.0,0.7878941275167786,1.0,0.23529411764705882,0.32057416267942584,0.29619616368286444,0.36838038277511964,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-5,0.5467,0.4167,0.6417,0.615,0.7333,0.19,0.58595,,,0.6876,0.6588,0.2304,0.4375,0.76895,,,0.5583,0.635,0.6117,0.7517,0.2383,0.3567,0.4633,0.2533,0.4267,0.6136,0.7845,0.37500000000000006,0.5580110497237569,0.43859649122807015,0.6942152854511972,0.6241087719298246,0.6416382252559727,0.6428571428571429,0.6152542372881356,0.6,0.7504302925989673,0.21052631578947367,0.2164864027538726,0.6548,0.4091710758377425,0.5454545454545454,0.6579264550264551,0.6737818181818181,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-5-mini,0.6183,0.595,0.7233,0.755,0.5117,0.155,0.6076999999999999,,,0.7004,0.7317,0.4674,0.3282,0.7254,,,0.595,0.715,0.7533,0.5483,0.2033,0.5967,0.465,0.5183,0.625,0.6254,0.7198,0.55125,0.6180811808118081,0.6206896551724138,0.7047857933579335,0.6598396551724138,0.725557461406518,0.6470588235294118,0.7597955706984668,0.5384615384615384,0.531578947368421,0.13333333333333333,0.4466533333333334,0.8619033333333334,0.5936952714535902,0.6206896551724138,0.730568476357268,0.7549965517241379,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-5-nano,0.59,0.4467,0.6317,0.6317,0.6467,0.16,0.33485,,,0.7228,0.645,0.3329,0.3576,0.4209,,,0.5783,0.6117,0.6267,0.6317,0.2317,0.4133,0.4267,0.43,0.47,0.5797,0.7458,0.435,0.5916515426497277,0.5714285714285714,0.725791833030853,0.689430612244898,0.6431372549019608,0.5666666666666667,0.6411657559198543,0.5294117647058824,0.6572504708097928,0.5652173913043478,0.32377476459510357,0.4030376811594203,0.44424131627056673,0.4716981132075472,0.6419745886654479,0.675811320754717,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-oss:20b,0.225,0.135,0.38,0.32,0.825,0.095,0.22705,,,0.4155,0.3844,0.0787,0.2699,0.44435,,,0.2667,0.4033,0.3233,0.7883,0.1483,0.12,0.175,0.1067,0.1917,0.1824,0.3995,0.14835,0.2291296625222025,0.16216216216216217,0.42431918294849025,0.2814864864864865,0.38267148014440433,0.34782608695652173,0.314878892733564,0.45454545454545453,0.8357664233576643,0.7115384615384616,0.07068430656934306,0.16281923076923077,0.13829787234042554,0.08333333333333333,0.3885035460992908,0.32074166666666665,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,grok-3-mini,0.2917,0.2467,0.5233,0.415,0.8883,0.21,0.3767,,,0.5484,0.5531,0.04,0.4203,0.6309,,,0.3417,0.5217,0.42,0.8917,0.2417,0.0567,0.0767,0.075,0.1333,,,0.085425,0.3,0.2,0.5607647272727273,0.411844,0.523725834797891,0.5161290322580645,0.41450777202072536,0.42857142857142855,0.8993174061433447,0.42857142857142855,0.03605699658703072,0.20622142857142856,0.2547332185886403,0.0,0.562084165232358,0.27914736842105264,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,llama3.1:70b,0.17,0.0633,0.2733,0.2383,0.7033,0.0233,0.2033,,,0.4124,0.3534,0.1045,0.1919,0.4882,,,0.1933,0.6833,0.6217,0.705,0.0383,0.02,0.0117,0.0183,0.06,,,0.0275,0.17294520547945205,0.0625,0.41487534246575347,0.32094374999999997,0.21739130434782608,0.2779783393501805,0.24074074074074073,0.2374429223744292,0.7058823529411765,0.4,0.10299714285714287,0.27999999999999997,0.06091370558375635,0.2222222222222222,0.35221455160744497,0.43018888888888884,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,llama3.1:8b,0.0417,0.0067,0.12,0.0783,0.6917,0.0,0.036,,,0.2587,0.2058,0.0817,0.1037,0.2222,,,0.91,0.7833,0.8367,0.3933,0.9717,0.0033,0.005,0.0117,0.01,0.027,0.15,0.0075,0.08571428571428572,0.03893805309734513,0.32035714285714284,0.2549033628318584,0.07352941176470588,0.12593984962406016,0.13043478260869565,0.07156308851224105,0.7217391304347827,0.6845360824742268,0.0644191304347826,0.08585876288659794,0.0,0.00686106346483705,0.24532352941176475,0.20468216123499142,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,mistral-small:24b,0.339,0.2356,0.4051,0.4508,0.5085,0.0068,0.36255000000000004,,,0.447,0.4216,0.3447,0.2153,0.5247999999999999,,,0.3881,0.5932,0.5508,0.5068,0.8814,0.6,0.2271,0.3322,0.3881,0.3784,0.4574,0.38685,0.3512014787430684,0.20408163265306123,0.46027024029574864,0.3000897959183673,0.0,0.4057724957555178,0.5714285714285714,0.44939965694682676,0.5076660988074957,0.6666666666666666,0.344718398637138,0.3333333333333333,0.3,0.22692307692307692,0.4678114285714286,0.4153848076923077,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,o3,0.2712,0.2017,0.4593,0.3475,0.8949,0.1661,0.31420000000000003,,,0.5291,0.4908,0.044,0.4075,0.5892,,,0.3339,0.4576,0.3542,0.8678,0.2288,0.0898,0.1153,0.0797,0.1085,0.3034,0.575,0.098325,0.2870201096892139,0.06976744186046512,0.5477453382084095,0.29240930232558143,0.4572425828970332,0.5294117647058824,0.3472222222222222,0.35714285714285715,0.900355871886121,0.7857142857142857,0.03964056939501779,0.13180714285714287,0.2115732368896926,0.05405405405405406,0.4965593128390597,0.4041135135135135,1.0,1.0,1.0,1.0,1.0,1.0
